Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57397736600,57397736600,Projection of the two-dimensional Black-Scholes equation for options with underlying stock and strike prices in two different currencies,"Chacon-Acosta, G.| Salas, R.O.",2.0,56013712800| 57397736600,2022.0,2022-01-01,Revista Mexicana de Fisica,68,1,-,011401,ISSN-0035001X,29758.0,Journal,Sociedad Mexicana de Fisica,English,0.56,60,2.4,53,0.31,57,0.48,9.0,3.0,0.22,13.93,56.0,67.0,0.0,0.0,"Chacon-Acosta, G., Salas, R.O. (2022).Projection of the two-dimensional Black-Scholes equation for options with underlying stock and strike prices in two different currencies. Revista Mexicana de Fisica,68(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85122308203&origin=resultslist,10.31349/RevMexFis.68.011401,Article,Gold,2-s2.0-85122308203,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080,Universidad Autónoma Metropolitana Unidad Cuajimalpa,56013712800,57397736600,56013712800,-,Mexico,1.0,3100,General Physics and Astronomy,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,40| 51,Engineering| Physical Sciences,5107| 4013| 5104,Particle and high energy physics| Geomatic engineering| Condensed matter physics,-,Stochastic Models for Pricing and Risk Management,840,37.933,Innovative Approaches in American Option Pricing,10515,82.388,Defensible,2022.0,3.0,N/A,"Chacon-Acosta, G.| Salas, R.O.",Universidad Autónoma Metropolitana,Mexico,0
