Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57191967884,57191967884,Effect of Nixtamalization Processing Temperature on Maize Hydration and the Textural Properties of Masa and Tortillas,"Peña-Reyes, R.A.| Ramírez-Romero, G.A.| Fernández-Perrino, F.J.| Cruz-Guerrero, A.E.",4.0,57191967884| 55991705700| 57207967743| 6506493418,2017.0,2017-10-01,Journal of Food Processing and Preservation,41,5,-,e13136,ISSN-01458892,20590.0,Journal,Blackwell Publishing Ltd,English,0.9,35,1.9,45,0.499,33,1.61,57.0,9.0,0.36,10.99,44.0,54.0,0.0,0.0,"Peña-Reyes, R.A., Ramírez-Romero, G.A., Fernández-Perrino, F.J. and 1 more (...) (2017).Effect of Nixtamalization Processing Temperature on Maize Hydration and the Textural Properties of Masa and Tortillas. Journal of Food Processing and Preservation,41(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84995407426&origin=resultslist,10.1111/jfpp.13136,Article,,2-s2.0-84995407426,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57191967884,6506493418,6506493418,-,Mexico,1.0,1106| 1500| 1600,Food Science| General Chemical Engineering| General Chemistry,5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,502| 219| 409,Agriculture & Forestry| Engineering - Chemical| Chemistry,37| 32| 36,Physical Sciences| Life Sciences| Engineering,30| 40,"Agricultural, Veterinary And Food Sciences| Engineering",4004| 3006,Chemical engineering| Food sciences,-,Starch Properties and Applications in Food Science,737,83.584,Nutritional and Functional Aspects of Nixtamalized Maize,28077,74.576,Definitive,2017.0,9.0,N/A,"Peña-Reyes, R.A.| Ramírez-Romero, G.A.| Fernández-Perrino, F.J.| Cruz-Guerrero, A.E.",Universidad Autónoma Metropolitana,Mexico,0
