Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59180467900,59180467900,From pollution to energy storage: leveraging hydrogen sulfide with SU-101 cathodes in lithium-sulfur batteries,"Marquez, R.A.| Obeso, J.L.| Vaidyula, R.R.| López-Cervantes, V.B.| Peralta, R.A.| Marín Rosas, P.| de los Reyes, J.A.| Mullins, C.B.| Ibarra, I.A.",9.0,57852463800| 57580822200| 57209267370| 57203690559| 56879898700| 59180467900| 6701672264| 55234573000| 55000477500,2024.0,2024-06-14,Journal of Materials Chemistry A,12,47,32735-32744,-,ISSN-20507488,21100232403.0,Journal,Royal Society of Chemistry,English,1.33,16,16.7,7,2.462,8,1.67,29.0,8.0,0.72,11.17,18.0,38.0,0.0,0.0,"Marquez, R.A., Obeso, J.L., Vaidyula, R.R. and 6 more (...) (2024).From pollution to energy storage: leveraging hydrogen sulfide with SU-101 cathodes in lithium-sulfur batteries. Journal of Materials Chemistry A,12(47) 32735-32744",https://www.scopus.com/record/display.url?eid=2-s2.0-85196553286&origin=resultslist,10.1039/d4ta03620d,Article,Hybrid gold,2-s2.0-85196553286,-,University of Texas at Austin| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,508345| 505017| 505011| 505023,Academic,4.0,60013372| 60005971| 60032442| 60019176| 60028381| 60150401| 60150533,The University of Texas at Austin| Instituto de Investigaciones en Materiales| Universidad Nacional Autónoma de México| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Cockrell School of Engineering| Texas Materials Institute,57852463800,55000477500,57852463800| 55234573000| 55000477500,-,Mexico| United States,2.0,1600| 2105| 2500,"General Chemistry| Renewable Energy, Sustainability and the Environment| General Materials Science",4| 2,Natural Sciences| Engineering & Technology,433| 221| 409,Materials Science| Engineering - Electrical & Electronic| Chemistry,36| 37,Engineering| Physical Sciences,40| 34,Engineering| Chemical Sciences,4016| 4004| 3403,Materials engineering| Chemical engineering| Macromolecular and materials chemistry,SDG 7,High-Performance Materials for Lithium Batteries,96,99.608,Lithium-Sulfur Battery Performance,51,99.96,Definitive,2024.0,8.0,N/A,"Marquez, R.A.| Obeso, J.L.| Vaidyula, R.R.| López-Cervantes, V.B.| Peralta, R.A.| Marín Rosas, P.| de los Reyes, J.A.| Mullins, C.B.| Ibarra, I.A.",University of Texas at Austin| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico| United States,0
