Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57217683893,57217683893,The -514C>T polymorphism in the LIPC gene modifies type 2 diabetes risk through modulation of HDL-cholesterol levels in Mexicans,"Guerra-García, M.T.| Moreno-Macías, H.| Ochoa-Guzmán, A.| Ordoñez-Sánchez, M.L.| Rodríguez-Guillen, R.| Vázquez-Cárdenas, P.| Ortíz-Ortega, V.M.| Peimbert-Torres, M.| Aguilar-Salinas, C.A.| Tusié-Luna, M.T.",10.0,55232527600| 6507133032| 36442621600| 6507080533| 36057116300| 55508355800| 19536238400| 57217683893| 55989775200| 55509716400,2021.0,2021-03-01,Journal of Endocrinological Investigation,44,3,557-565,-,ISSN-03914097,26162.0,Journal,Springer Science and Business Media Deutschland GmbH,English,1.29,20,6.7,25,0.936,29,0.87,20.0,12.0,0.9,11.16,32.0,32.0,0.0,0.0,"Guerra-García, M.T., Moreno-Macías, H., Ochoa-Guzmán, A. and 7 more (...) (2021).The -514C>T polymorphism in the LIPC gene modifies type 2 diabetes risk through modulation of HDL-cholesterol levels in Mexicans. Journal of Endocrinological Investigation,44(3) 557-565",https://www.scopus.com/record/display.url?eid=2-s2.0-85087490959&origin=resultslist,10.1007/s40618-020-01346-x,Article,,2-s2.0-85087490959,32617858,"Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Hospital General ""Dr. Manuel Gea González""| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran",505017| 505023| 715276| 505009,Medical| Government| Academic,4.0,60009149| 60014923| 60003352| 60013259,"Instituto Nacional de la Nutrición Salvador Zubiran| Universidad Autónoma Metropolitana| Hospital General ""Dr. Manuel Gea González""| Instituto de Investigaciones Biomedicas de la UNAM",55232527600,55509716400,55509716400,-,Mexico,1.0,1310| 2712,"Endocrinology| Endocrinology, Diabetes and Metabolism",5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202,Clinical sciences,SDG 3,Apolipoproteins and Lipid Dynamics in Disease,617,56.181,Endothelial Lipase Variants and Cardiovascular Health,32551,45.847,Very Good,2021.0,12.0,N/A,"Guerra-García, M.T.| Moreno-Macías, H.| Ochoa-Guzmán, A.| Ordoñez-Sánchez, M.L.| Rodríguez-Guillen, R.| Vázquez-Cárdenas, P.| Ortíz-Ortega, V.M.| Peimbert-Torres, M.| Aguilar-Salinas, C.A.| Tusié-Luna, M.T.","Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Hospital General ""Dr. Manuel Gea González""| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran",Mexico,0
