Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57215007255,57215007255,Atomic-scale investigation on the evolution of Tio2-anatase prepared by a sonochemical route and treated with NaOH,"Dimas, B.V.| Pérez, I.H.| Febles, V.G.| Arceo, L.D.B.| Parra, R.S.| Olvera, J.N.R.| Paz, R.L.| Máximo, D.V.M.| Reyes, L.G.",9.0,57215007197| 57215007255| 55993726400| 6506690415| 6507668874| 55340849100| 57192005904| 23469976500| 57212061269,2020.0,2020-02-01,Materials,13,3,-,685,ISSN-19961944,76627.0,Journal,MDPI AG,English,1.26,20,4.2,33,0.682,31,1.43,39.0,15.0,0.49,14.16,31.0,47.0,0.0,0.0,"Dimas, B.V., Pérez, I.H., Febles, V.G. and 6 more (...) (2020).Atomic-scale investigation on the evolution of Tio2-anatase prepared by a sonochemical route and treated with NaOH. Materials,13(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85079595893&origin=resultslist,10.3390/ma13030685,Article,Gold|Green,2-s2.0-85079595893,-,"Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México| Instituto Mexicano del Petroleo| Instituto Tecnologico de Estudios Superiores de Monterrey",719128| 505017| 505011| 505023| 505005| 505012,Academic| Government,6.0,60023193| 60014923| 60019271| 60006489| 60019176| 60003209| 60134870| 60007966,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana| Instituto Mexicano Del Petroleo| Escuela Superior de Ingenieria Quimica e Industrias Extractivas| Instituto Politécnico Nacional| Instituto de Energías Renovables de la UNAM| Tecnológico Nacional de México| Tecnológico de Monterrey,57215007197,57212061269,57215007255,-,Mexico,1.0,2500| 3104,General Materials Science| Condensed Matter Physics,2| 4,Engineering & Technology| Natural Sciences,433| 439,Materials Science| Physics & Astronomy,36| 37,Engineering| Physical Sciences,40| 34,Engineering| Chemical Sciences,-,-,-,Photocatalytic Properties of Titanium Dioxide Structures,62,94.768,Titanate Nanotubes in Photocatalytic Applications,9313,86.417,Defensible,2020.0,15.0,N/A,"Dimas, B.V.| Pérez, I.H.| Febles, V.G.| Arceo, L.D.B.| Parra, R.S.| Olvera, J.N.R.| Paz, R.L.| Máximo, D.V.M.| Reyes, L.G.","Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México| Instituto Mexicano del Petroleo| Instituto Tecnologico de Estudios Superiores de Monterrey",Mexico,0
