Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58700145000,58700145000,Bioactivity of Pomegranate (Punica granatum L.) Peels Flour to Improve Probiotics Viability in Micro Co-Encapsulation by Ionic Gelation,"Garrido-Cruz, J.L.| Totosaus, A.| Pérez-Alvarez, J.A.| Cortés-Barberena, E.| Pérez-Chabela, M.L.",5.0,58700145000| 55920259000| 7004684713| 7005209396| 55993683800,2023.0,2023-01-01,Food Biotechnology,37,4,393-412,-,ISSN-08905436,15630.0,Journal,Taylor and Francis Ltd.,English,0.52,62,3.8,42,0.379,50,1.7,36.0,5.0,0.51,9.88,38.0,48.0,0.0,0.0,"Garrido-Cruz, J.L., Totosaus, A., Pérez-Alvarez, J.A. and 2 more (...) (2023).Bioactivity of Pomegranate (Punica granatum L.) Peels Flour to Improve Probiotics Viability in Micro Co-Encapsulation by Ionic Gelation. Food Biotechnology,37(4) 393-412",https://www.scopus.com/record/display.url?eid=2-s2.0-85177075684&origin=resultslist,10.1080/08905436.2023.2269256,Article,,2-s2.0-85177075684,-,"Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Miguel Hernández University",719128| 505017| 312037,Academic,3.0,60028381| 60134870| 60029767,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Tecnológico Nacional de México| Universidad Miguel Hernández de Elche,58700145000,55993683800,55993683800,-,Mexico| Spain,2.0,1106| 1305| 2402,Food Science| Biotechnology| Applied Microbiology and Biotechnology,5,Life Sciences & Medicine,502| 507,Agriculture & Forestry| Biological Sciences,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3106| 3006,Industrial biotechnology| Food sciences,-,Pomegranate Antioxidants and Plant Disease Resistance,1317,46.566,Pomegranate Extracts and Their Health Benefits,3968,98.426,Definitive,2023.0,5.0,N/A,"Garrido-Cruz, J.L.| Totosaus, A.| Pérez-Alvarez, J.A.| Cortés-Barberena, E.| Pérez-Chabela, M.L.","Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Miguel Hernández University",Mexico| Spain,0
