Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57218103232,57218103232,Physicochemical properties and in vivo evaluation of Pt/TiO2-SiO2 nanopowders,"López-Goerne, T.| Ramírez, P.| Alvarez, D.| Rodríguez-Reinoso, F.| Silvestre-Albero, A.M.| Gómez, E.| Rodríguez-Castellon, E.",7.0,7103066402| 57204194243| 57218103232| 7006705138| 25640099300| 55588052900| 7006359835,2018.0,2018-09-01,Nanomedicine,13,17,2170-2185,-,ISSN-17435889,6100152802.0,Journal,Future Medicine Ltd.,English,0.86,39,7.5,11,1.069,13,1.82,60.0,18.0,0.22,13.87,29.0,63.0,0.0,0.0,"López-Goerne, T., Ramírez, P., Alvarez, D. and 4 more (...) (2018).Physicochemical properties and in vivo evaluation of Pt/TiO2-SiO2 nanopowders. Nanomedicine,13(17) 2170-2185",https://www.scopus.com/record/display.url?eid=2-s2.0-85054889240&origin=resultslist,10.2217/nnm-2018-0078,Article,,2-s2.0-85054889240,30277422,University of Alicante| Humboldt University of Berlin| Universidad Autónoma Metropolitana| University of Málaga| Universidad Nacional Autónoma de México,312014| 309021| 505017| 312027| 505023,Academic,5.0,60010210| 60032442| 121455762| 60010844| 60000762| 60003662,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Laboratorios de Nanomedicina y Nanotecnología. Nano Tutt S.A. de C.V. México City| Universitat d'Alacant| Humboldt-Universität zu Berlin| Universidad de Málaga,7103066402,7006359835,7103066402,-,Mexico| Spain| Germany,3.0,1502| 2204| 2500| 2701,Bioengineering| Biomedical Engineering| General Materials Science| Medicine (miscellaneous),2| 5,Engineering & Technology| Life Sciences & Medicine,433| 507| 532| 219,Materials Science| Biological Sciences| Medicine| Engineering - Chemical,34| 36,Medical and Health| Engineering,32| 40,Biomedical And Clinical Sciences| Engineering,4003| 3206| 4018,Biomedical engineering| Medical biotechnology| Nanotechnology,SDG 3,Photocatalytic Properties of Titanium Dioxide Structures,62,94.768,Nanostructured Materials for Enhanced Photocatalytic Applications,59995,36.314,Defensible,2018.0,18.0,N/A,"López-Goerne, T.| Ramírez, P.| Alvarez, D.| Rodríguez-Reinoso, F.| Silvestre-Albero, A.M.| Gómez, E.| Rodríguez-Castellon, E.",University of Alicante| Humboldt University of Berlin| Universidad Autónoma Metropolitana| University of Málaga| Universidad Nacional Autónoma de México,Mexico| Spain| Germany,0
