Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58085740900,58085740900,"REDISTRIBUTIVE EFFECTS FROM SOCIAL EXPENDITURE COMPONENTS IN MEXICO, 2008-2020","Mina, O.E.C.| Mota, J.L.H.| Guzmán, M.A.R.",3.0,57201734669| 57208110873| 58085740900,2023.0,2023-01-01,Investigacion Economica,82,323,80-104,-,ISSN-01851667,6400153148.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.55,59,1,67,0.234,56,1.74,64.0,2.0,0.37,5.4,56.0,56.0,0.0,0.0,"Mina, O.E.C., Mota, J.L.H., Guzmán, M.A.R. (2023).REDISTRIBUTIVE EFFECTS FROM SOCIAL EXPENDITURE COMPONENTS IN MEXICO, 2008-2020. Investigacion Economica,82(323) 80-104",https://www.scopus.com/record/display.url?eid=2-s2.0-85147183714&origin=resultslist,10.22201/FE.01851667P.2023.323.82102,Article,Gold,2-s2.0-85147183714,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60023193,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana - Azcapotzalco,57201734669,58085740900,57201734669,-,Mexico,1.0,2000,"General Economics,Econometrics and Finance",3,Social Sciences & Management,317,Economics & Econometrics,35,Business and Economics,38| 35,"Economics| Commerce, Management, Tourism And Services",3502| 3801,"Banking, finance and investment| Applied economics",SDG 1| SDG 8| SDG 10,Welfare Systems and Retirement Dynamics in Society,907,36.167,Social Investment Strategies in European Welfare States,38771,57.569,Definitive,2023.0,2.0,N/A,"Mina, O.E.C.| Mota, J.L.H.| Guzmán, M.A.R.",Universidad Autónoma Metropolitana,Mexico,0
