Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59492294600,59492294600,Synthesis and Mechanical Characterization of Hydroxyapatite-Based Biomaterials Reinforced with Nickel-Titanium Magnesium Alloys for Use in Cortical Bone Implants,"Refugio-García, M.E.| Miranda-Hernández, J.G.| Gallardo-Mendez, M.A.| Vázquez-Huerta, G.| Rodríguez-García, J.A.| Rocha-Rangel, E.",6.0,58302794700| 15841944200| 59492294600| 56002702300| 56013533500| 15758168200,2024.0,2024-01-01,Science of Sintering,56,4,475-483,-,ISSN-0350820X,35693.0,Journal,International Institute for the Science of Sintering (IISS),English,0.54,61,2.2,49,0.461,32,0.7,10.0,0.0,0.0,7.59,70.0,70.0,0.0,0.0,"Refugio-García, M.E., Miranda-Hernández, J.G., Gallardo-Mendez, M.A. and 3 more (...) (2024).Synthesis and Mechanical Characterization of Hydroxyapatite-Based Biomaterials Reinforced with Nickel-Titanium Magnesium Alloys for Use in Cortical Bone Implants. Science of Sintering,56(4) 475-483",https://www.scopus.com/record/display.url?eid=2-s2.0-85213445227&origin=resultslist,10.2298/SOS240313014R,Article,Gold|Green,2-s2.0-85213445227,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,505017| 505051,Academic,2.0,60014923| 60002281| 127406995,Universidad Autónoma Metropolitana| Universidad Autónoma del Estado de México| Universidad Politécnica de Victoria,58302794700,15758168200,15758168200,-,Mexico,1.0,2503| 2505| 2506| 3104,Ceramics and Composites| Materials Chemistry| Metals and Alloys| Condensed Matter Physics,4,Natural Sciences,433| 439,Materials Science| Physics & Astronomy,37| 36,Physical Sciences| Engineering,40| 34,Engineering| Chemical Sciences,4017| 4016| 3403,Mechanical engineering| Materials engineering| Macromolecular and materials chemistry,-,Shape Memory Alloys and Martensitic Transformations,802,66.579,Mechanical Properties and Corrosion Resistance of Titanium Alloys,826,99.1,Definitive,2024.0,0.0,N/A,"Refugio-García, M.E.| Miranda-Hernández, J.G.| Gallardo-Mendez, M.A.| Vázquez-Huerta, G.| Rodríguez-García, J.A.| Rocha-Rangel, E.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,Mexico,0
