Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
21834786700,21834786700,Pregestational Exposure to T. gondii Produces Maternal Antibodies That Recognize Fetal Brain Mimotopes and Induces Neurochemical and Behavioral Dysfunction in the Offspring,"Romero Núñez, E.| Blanco Ayala, T.| Vázquez Cervantes, G.I.| Roldán-Roldán, G.| González Esquivel, D.F.| Muñiz-Hernández, S.| Salazar, A.| Méndez Armenta, M.| Gómez-Manzo, S.| González-Conchillos, H.| Luna-Nophal, A.| Acosta Ramírez, A.P.| Pineda, B.| Jiménez-Anguiano, A.| Pérez de la Cruz, V.",15.0,21834786700| 53663314400| 55293688500| 6506501673| 6602742023| 25722194100| 56133481700| 55989805400| 56002695900| 57231558300| 56820250400| 57999143100| 6602946227| 55989715600| 57211536347,2022.0,2022-12-01,Cells,11,23,-,3819,ISSN-20734409,21100978391.0,Journal,MDPI,English,1.26,19,9,16,1.537,14,1.2,23.0,6.0,0.28,18.03,42.0,63.0,0.0,0.0,"Romero Núñez, E., Blanco Ayala, T., Vázquez Cervantes, G.I. and 12 more (...) (2022).Pregestational Exposure to T. gondii Produces Maternal Antibodies That Recognize Fetal Brain Mimotopes and Induces Neurochemical and Behavioral Dysfunction in the Offspring. Cells,11(23) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85143681927&origin=resultslist,10.3390/cells11233819,Article,Gold|Green,2-s2.0-85143681927,36497079,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Nacional de Cancerologia - Mexico| Instituto Nacional de Neurologia y Neurocirugia| Universidad Nacional Autónoma de México| Instituto Nacional de Pediatria,505002| 505017| 505036| 505040| 505023| 505041,Government| Academic,6.0,60028381| 60000029| 60032442| 60013839| 60019825| 60004914| 60017323| 60014923,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Neurología y Neurocirugía| Universidad Nacional Autónoma de México| Secretaria de Salud| Instituto Nacional de Cancerologia, México| Instituto Nacional de Pediatría| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana",21834786700,57211536347,6602946227| 57211536347,-,Mexico,1.0,1300,"General Biochemistry,Genetics and Molecular Biology",5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31| 32,Biological Sciences| Biomedical And Clinical Sciences,-,-,-,"Autism Spectrum Disorder, Behavior and Early Interventions",453,90.844,Maternal Immune Activation and Neurodevelopmental Disorders,17422,94.714,Very Good,2022.0,6.0,N/A,"Romero Núñez, E.| Blanco Ayala, T.| Vázquez Cervantes, G.I.| Roldán-Roldán, G.| González Esquivel, D.F.| Muñiz-Hernández, S.| Salazar, A.| Méndez Armenta, M.| Gómez-Manzo, S.| González-Conchillos, H.| Luna-Nophal, A.| Acosta Ramírez, A.P.| Pineda, B.| Jiménez-Anguiano, A.| Pérez de la Cruz, V.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Nacional de Cancerologia - Mexico| Instituto Nacional de Neurologia y Neurocirugia| Universidad Nacional Autónoma de México| Instituto Nacional de Pediatria,Mexico,0
