Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222318106,57222318106,Catalytic deactivation of HY zeolites in the dehydration of glycerol to Acrolein,"Pala-Rosas, I.| Contreras, J.L.| Salmones, J.| Zeifert, B.| López-Medina, R.| Navarrete-Bolaños, J.| Hernández-Ramírez, S.| Pérez-Cabrera, J.| Fragoso-Montes De Oca, A.A.",9.0,43661806500| 35351434800| 6701847616| 6603040319| 35322846400| 55514824300| 57222318106| 57222314552| 57222322751,2021.0,2021-01-01,Catalysts,11,3,1-26,360,ISSN-20734344,21100332402.0,Journal,MDPI,English,0.88,39,5.5,22,0.728,30,1.31,35.0,36.0,1.49,16.15,10.0,19.0,0.0,0.0,"Pala-Rosas, I., Contreras, J.L., Salmones, J. and 6 more (...) (2021).Catalytic deactivation of HY zeolites in the dehydration of glycerol to Acrolein. Catalysts,11(3) 1-26",https://www.scopus.com/record/display.url?eid=2-s2.0-85102239010&origin=resultslist,10.3390/catal11030360,Article,Gold|Green,2-s2.0-85102239010,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Instituto Mexicano del Petroleo,505017| 505011| 505005,Academic| Government,3.0,60019176| 60023193| 60019271,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Mexicano Del Petroleo,43661806500,57222322751,35351434800,-,Mexico,1.0,1503| 1606| 2300,Catalysis| Physical and Theoretical Chemistry| General Environmental Science,2| 4,Engineering & Technology| Natural Sciences,409| 219| 424| 249,Chemistry| Engineering - Chemical| Environmental Sciences| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,34| 40,Chemical Sciences| Engineering,4018| 3406| 4004,Nanotechnology| Physical chemistry| Chemical engineering,-,Biodiesel Production and Environmental Impacts,406,89.928,Catalytic Pathways for Glycerol Conversion to Value-Added Products,9227,96.174,Very Good,2021.0,36.0,N/A,"Pala-Rosas, I.| Contreras, J.L.| Salmones, J.| Zeifert, B.| López-Medina, R.| Navarrete-Bolaños, J.| Hernández-Ramírez, S.| Pérez-Cabrera, J.| Fragoso-Montes De Oca, A.A.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Instituto Mexicano del Petroleo,Mexico,0
