Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57480392600,57480392600,"Effect of starch gelatinization on the morphology, viscoelasticity, and water structure of candelilla wax–canola oil–starch hybrid gels","Barragán-Martínez, L.P.| Molina-Rodríguez, A.| Román-Guerrero, A.| Vernon-Carter, E.J.| Alvarez-Ramirez, J.",5.0,57209652735| 57480392600| 56013603800| 7004260997| 55399527300,2022.0,2022-05-01,Journal of Food Processing and Preservation,46,5,-,e16520,ISSN-01458892,20590.0,Journal,John Wiley and Sons Inc,English,0.75,46,3.4,46,0.494,36,1.58,39.0,11.0,0.65,15.38,28.0,42.0,1.0,0.0,"Barragán-Martínez, L.P., Molina-Rodríguez, A., Román-Guerrero, A. and 2 more (...) (2022).Effect of starch gelatinization on the morphology, viscoelasticity, and water structure of candelilla wax–canola oil–starch hybrid gels. Journal of Food Processing and Preservation,46(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85125938306&origin=resultslist,10.1111/jfpp.16520,Article,,2-s2.0-85125938306,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57209652735,55399527300,7004260997,-,Mexico,1.0,1106| 1500| 1600,Food Science| General Chemical Engineering| General Chemistry,5| 2| 4,Life Sciences & Medicine| Engineering & Technology| Natural Sciences,219| 502| 409,Engineering - Chemical| Agriculture & Forestry| Chemistry,36| 37| 32,Engineering| Physical Sciences| Life Sciences,30| 40,"Agricultural, Veterinary And Food Sciences| Engineering",3006| 4004,Food sciences| Chemical engineering,SDG 9,Protein Emulsification and Functional Food Applications,582,95.487,Innovative Oleogels from Sunflower Oil Applications,14243,99.194,Very Good,2022.0,11.0,N/A,"Barragán-Martínez, L.P.| Molina-Rodríguez, A.| Román-Guerrero, A.| Vernon-Carter, E.J.| Alvarez-Ramirez, J.",Universidad Autónoma Metropolitana,Mexico,0
