Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57220575530,57220575530,"Traditional knowledge and uses of gymnosperms in the northeast of Oaxaca, Mexico","Bernal-Ramfíez, L.A.| Bravo-Avilez, D.| Fonseca-Juárez, R.M.| ñez-Espinosa, L.Y.| Gernandt, D.S.| Rendón-Aguilar, B.",6.0,57220575530| 56375833100| 36951517400| 57220589781| 6603456668| 55999026900,2019.0,2019-01-01,Acta Botanica Mexicana,126,-,1-24,-,ISSN-01877151,19200156903.0,Journal,"Instituto de Ecologia, A.C.",English,0.45,69,0.9,70,0.253,67,0.2,6.0,8.0,0.56,8.92,45.0,45.0,0.0,0.0,"Bernal-Ramfíez, L.A., Bravo-Avilez, D., Fonseca-Juárez, R.M. and 3 more (...) (2019).Traditional knowledge and uses of gymnosperms in the northeast of Oaxaca, Mexico. Acta Botanica Mexicana,1261-24",https://www.scopus.com/record/display.url?eid=2-s2.0-85097386599&origin=resultslist,10.21829/abm126.2019.1471,Article,Gold|Green,2-s2.0-85097386599,-,Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Universidad Nacional Autónoma de México,505017| 505014| 505023,Academic,3.0,60028381| 60032442| 60031335,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Universidad Autónoma de San Luis Potosí,57220575530,55999026900,57220575530,-,Mexico,1.0,1105| 1110,"Ecology, Evolution, Behavior and Systematics| Plant Science",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3109| 3108| 3104,Zoology| Plant biology| Evolutionary biology,SDG 15,Ethnopharmacology and Biodiversity in Traditional Medicine,1406,35.775,Integrating Traditional Knowledge for Sustainable Development,11530,82.282,Defensible,2019.0,8.0,N/A,"Bernal-Ramfíez, L.A.| Bravo-Avilez, D.| Fonseca-Juárez, R.M.| ñez-Espinosa, L.Y.| Gernandt, D.S.| Rendón-Aguilar, B.",Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Universidad Nacional Autónoma de México,Mexico,0
