Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57890393300,57890393300,"The Kumiai traditional food system: Reconnecting nature, food and health through ancestral knowledge","Gutierrez, C.| Glascoe, C.A.V.| Bertran, M.| Calderon, N.| Villada-Canela, M.| Leyva, J.C.",6.0,57216785492| 57891747100| 57890393300| 57891747200| 55916048200| 57419596700,2022.0,2022-08-24,Frontiers in Sustainable Food Systems,6,-,-,824264,ISSN-2571581X,21100941001.0,Journal,Frontiers Media S.A.,English,1.31,17,5.2,8,0.879,6,1.77,46.0,3.0,0.25,12.09,56.0,65.0,0.0,0.0,"Gutierrez, C., Glascoe, C.A.V., Bertran, M. and 3 more (...) (2022).The Kumiai traditional food system: Reconnecting nature, food and health through ancestral knowledge. Frontiers in Sustainable Food Systems,6",https://www.scopus.com/record/display.url?eid=2-s2.0-85138085310&origin=resultslist,10.3389/fsufs.2022.824264,Article,Gold|Green,2-s2.0-85138085310,-,Universidad Autonoma de Baja California| El Colegio de la Frontera Norte A.C.| Universidad Autónoma Metropolitana,505046| 714297| 505017,Academic,3.0,60005618| 60084240| 60014923,Universidad Autónoma de Baja California| El Colegio de la Frontera Norte| Universidad Autónoma Metropolitana,57216785492,57419596700,57891747100,-,Mexico,1.0,1102| 1106| 1108| 2303| 2306| 2308,"Agronomy and Crop Science| Food Science| Horticulture| Ecology| Global and Planetary Change| Management, Monitoring, Policy and Law",2| 4| 3| 5,Engineering & Technology| Natural Sciences| Social Sciences & Management| Life Sciences & Medicine,424| 502,Environmental Sciences| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,41| 30,"Environmental Sciences| Agricultural, Veterinary And Food Sciences",-,-,SDG 2,Indigenous Knowledge and Climate Resilience in Arctic Communities,1507,8.437,Indigenous Food Systems and Nutritional Health in Canada,23110,81.505,Defensible,2022.0,3.0,N/A,"Gutierrez, C.| Glascoe, C.A.V.| Bertran, M.| Calderon, N.| Villada-Canela, M.| Leyva, J.C.",Universidad Autonoma de Baja California| El Colegio de la Frontera Norte A.C.| Universidad Autónoma Metropolitana,Mexico,0
