Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58617747800,58617747800,Some geometric properties of normal and tangent submanifolds,"Meléndez, J.| Rodríguez-Romero, E.",2.0,56978866300| 58617747800,2023.0,2023-12-01,Differential Geometry and its Application,91,-,-,102063,ISSN-09262245,25878.0,Journal,Elsevier B.V.,English,0.88,34,1,69,0.381,61,0.27,3.0,2.0,0.34,5.8,56.0,57.0,0.0,0.0,"Meléndez, J., Rodríguez-Romero, E. (2023).Some geometric properties of normal and tangent submanifolds. Differential Geometry and its Application,91",https://www.scopus.com/record/display.url?eid=2-s2.0-85172275809&origin=resultslist,10.1016/j.difgeo.2023.102063,Article,,2-s2.0-85172275809,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,56978866300,58617747800,56978866300,-,Mexico,1.0,1703| 2603| 2608,Computational Theory and Mathematics| Analysis| Geometry and Topology,4| 2,Natural Sciences| Engineering & Technology,431| 212,Mathematics| Computer Science & Information Systems,37| 38,Physical Sciences| Computer Science,49,Mathematical Sciences,4904,Pure mathematics,-,Geometric Structures and Curvature in Manifolds,739,16.939,Curvature Properties of Complete Hypersurfaces,14610,57.235,Definitive,2023.0,2.0,N/A,"Meléndez, J.| Rodríguez-Romero, E.",Universidad Autónoma Metropolitana,Mexico,0
