Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58135100100,58135100100,Neural network model for predicting the biomethane yield in an anaerobic digester using biomass composition profiles,"Dominguillo-Ramírez, D.| Aburto, J.| Hugo Leon-Santiesteban, H.| Martinez-Hernandez, E.",4.0,58062482300| 6701883693| 58135100100| 55263194900,2023.0,2023-07-15,Fuel,344,-,-,128053,ISSN-00162361,16313.0,Journal,Elsevier Ltd,English,1.64,9,12.8,5,1.451,8,3.27,70.0,13.0,1.01,12.87,18.0,29.0,0.0,0.0,"Dominguillo-Ramírez, D., Aburto, J., Hugo Leon-Santiesteban, H. and 1 more (...) (2023).Neural network model for predicting the biomethane yield in an anaerobic digester using biomass composition profiles. Fuel,344",https://www.scopus.com/record/display.url?eid=2-s2.0-85149640101&origin=resultslist,10.1016/j.fuel.2023.128053,Article,,2-s2.0-85149640101,-,Universidad Autónoma Metropolitana| Instituto Mexicano del Petroleo,505017| 505005,Government| Academic,2.0,60019271| 60023193,Instituto Mexicano Del Petroleo| Universidad Autónoma Metropolitana - Azcapotzalco,58062482300,55263194900,55263194900,-,Mexico,1.0,1500| 1605| 2102| 2103,General Chemical Engineering| Organic Chemistry| Energy Engineering and Power Technology| Fuel Technology,2| 4,Engineering & Technology| Natural Sciences,249| 409| 219| 221,Engineering - Petroleum| Chemistry| Engineering - Chemical| Engineering - Electrical & Electronic,36| 37,Engineering| Physical Sciences,40,Engineering,4004| 4012| 4019,Chemical engineering| Fluid mechanics and thermal engineering| Resources engineering and extractive metallurgy,SDG 7,"Biogas, Biochar, and Microbial Fuel Cells",69,98.954,Biogas Production Potential from Organic Waste,257,99.728,Definitive,2023.0,13.0,N/A,"Dominguillo-Ramírez, D.| Aburto, J.| Hugo Leon-Santiesteban, H.| Martinez-Hernandez, E.",Universidad Autónoma Metropolitana| Instituto Mexicano del Petroleo,Mexico,0
