Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57202988557,57202988557,"Reduction of the Quality of Contraceptive Counseling (QCC) scale to a short version (QCC-10) in Ethiopia, India, and Mexico","Holt, K.| Karp, C.| Uttekar, B.V.| Quintero, X.| Gebrehanna, E.| Kanchan, L.| Zavala, I.",7.0,37761647500| 57194712070| 57201434219| 57202994978| 15050624900| 57291615300| 57202988557,2023.0,2023-02-01,Contraception,118,-,-,109890,ISSN-00107824,24613.0,Journal,Elsevier Inc.,English,1.11,22,4.7,28,1.21,7,0.51,9.0,5.0,0.86,5.8,38.0,33.0,0.0,0.0,"Holt, K., Karp, C., Uttekar, B.V. and 4 more (...) (2023).Reduction of the Quality of Contraceptive Counseling (QCC) scale to a short version (QCC-10) in Ethiopia, India, and Mexico. Contraception,118",https://www.scopus.com/record/display.url?eid=2-s2.0-85141988010&origin=resultslist,10.1016/j.contraception.2022.09.128,Article,Hybrid gold,2-s2.0-85141988010,36243125,Johns Hopkins University| Universidad Autónoma Metropolitana| University of California at San Francisco| Universidad Nacional Autónoma de México,508094| 505017| 508265| 505023,Academic,4.0,60023691| 60031970| 60006183| 101596848| 60032442| 124328195| 60010210,"University of California, San Francisco| UCSF School of Medicine| Johns Hopkins Bloomberg School of Public Health| Centre for Operations Research and Training| Universidad Nacional Autónoma de México| St. Paul’s Millennium Medical College| Universidad Autónoma Metropolitana Unidad Xochimilco",37761647500,57202988557,37761647500,-,India| Ethiopia| Mexico| United States,4.0,2729| 2743,Obstetrics and Gynecology| Reproductive Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,4203| 3202| 3215,Health services and systems| Clinical sciences| Reproductive medicine,SDG 3| SDG 16,Contraceptive Methods and Women's Health Access,425,56.115,Enhancing Quality in Family Planning Services,28977,75.362,Definitive,2023.0,5.0,N/A,"Holt, K.| Karp, C.| Uttekar, B.V.| Quintero, X.| Gebrehanna, E.| Kanchan, L.| Zavala, I.",Johns Hopkins University| Universidad Autónoma Metropolitana| University of California at San Francisco| Universidad Nacional Autónoma de México,India| Ethiopia| Mexico| United States,0
