Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57193354701,57193354701,Environmental cues that induce the physiology of solid medium: a study on lovastatin production by Aspergillus terreus,"Ávila, N.| Tarragó-Castellanos, M.R.| Barrios-González, J.",3.0,57193354701| 57193357041| 55995882000,2017.0,2017-04-01,Journal of Applied Microbiology,122,4,1029-1038,-,ISSN-13645072,20217.0,Journal,-,English,0.96,32,4.2,31,0.795,29,0.77,28.0,11.0,0.41,9.65,40.0,51.0,0.0,0.0,"Ávila, N., Tarragó-Castellanos, M.R., Barrios-González, J. (2017).Environmental cues that induce the physiology of solid medium: a study on lovastatin production by Aspergillus terreus. Journal of Applied Microbiology,122(4) 1029-1038",https://www.scopus.com/record/display.url?eid=2-s2.0-85013276137&origin=resultslist,10.1111/jam.13391,Article,,2-s2.0-85013276137,28032938,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57193354701,55995882000,55995882000,-,Mexico,1.0,1305| 2402,Biotechnology| Applied Microbiology and Biotechnology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,32| 30| 31,"Biomedical And Clinical Sciences| Agricultural, Veterinary And Food Sciences| Biological Sciences",-,-,-,Genetic Insights into Rice and Wheat Traits,288,72.4,Solid State Fermentation in Biochemical Production,15670,86.373,Very Good,2017.0,11.0,N/A,"Ávila, N.| Tarragó-Castellanos, M.R.| Barrios-González, J.",Universidad Autónoma Metropolitana,Mexico,0
