Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57927209400,57927209400,Risk factors for COVID-19 severe complications comparing three major epidemiological waves: An approach from primary health care in Mexico,"Oliva-Sánchez, P.F.| Vadillo-Ortega, F.| Bojalil-Parra, R.| Martínez-Kobeh, J.P.| Pérez-Pérez, J.R.| Pérez-Avalos, J.L.",6.0,46461880400| 57223700710| 6701775532| 57875109900| 57927364000| 57927209400,2022.0,2022-11-01,Atencion Primaria,54,11,-,102469,ISSN-02126567,28018.0,Journal,Elsevier Espana S.L.U,English| Spanish,0.71,49,2.1,50,0.31,54,1.49,19.0,3.0,0.63,4.77,56.0,42.0,0.0,0.0,"Oliva-Sánchez, P.F., Vadillo-Ortega, F., Bojalil-Parra, R. and 3 more (...) (2022).Risk factors for COVID-19 severe complications comparing three major epidemiological waves: An approach from primary health care in Mexico. Atencion Primaria,54(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85139854192&origin=resultslist,10.1016/j.aprim.2022.102469,Article,Gold|Green,2-s2.0-85139854192,36244180,Benemerita Universidad Autonoma de Puebla| Universidad La Salle| Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Universidad Nacional Autónoma de México,505001| 705325| 505017| 707723| 505023,Government| Academic,5.0,60010210| 60014923| 60022869| 60004252| 60013839| 60015414| 60024830| 60095231,"Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México, Facultad de Medicina| Universidad La Salle| Secretaria de Salud| Benemérita Universidad Autónoma de Puebla, Facultad de Medicina| Benemérita Universidad Autónoma de Puebla| Instituto Nacional de Medicina Genómica",46461880400,57927209400,57223700710,-,Mexico,1.0,2714,Family Practice,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42,Health Sciences,4203,Health services and systems,SDG 3,"COVID-19, Its Impact, and Vaccination",1,99.935,Smoking and COVID-19: Risks and Insights,54759,80.061,Weak,2022.0,3.0,N/A,"Oliva-Sánchez, P.F.| Vadillo-Ortega, F.| Bojalil-Parra, R.| Martínez-Kobeh, J.P.| Pérez-Pérez, J.R.| Pérez-Avalos, J.L.",Benemerita Universidad Autonoma de Puebla| Universidad La Salle| Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Universidad Nacional Autónoma de México,Mexico,0
