Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195262291,57195262291,Genomic and physiological characterization of a laboratory-isolated Acinetobacter schindleri ACE strain that quickly and efficiently catabolizes acetate,"Sigala, J.-C.| Suárez, B.P.| Lara, A.R.| Borgne, S.L.| Bustos, P.| Santamaría, R.I.| González, V.| Martinez, A.",8.0,12753347100| 57195259063| 12801772900| 57195262291| 56868756800| 36088083300| 56013883300| 56079170800,2017.0,2017-07-01,Microbiology (United Kingdom),163,7,1052-1064,-,ISSN-13500872,20268.0,Journal,Microbiology Society,English,0.71,48,3.7,52,0.924,44,1.22,35.0,11.0,0.41,12.32,40.0,51.0,0.0,0.0,"Sigala, J.-C., Suárez, B.P., Lara, A.R. and 5 more (...) (2017).Genomic and physiological characterization of a laboratory-isolated Acinetobacter schindleri ACE strain that quickly and efficiently catabolizes acetate. Microbiology (United Kingdom),163(7) 1052-1064",https://www.scopus.com/record/display.url?eid=2-s2.0-85026641794&origin=resultslist,10.1099/mic.0.000488,Article,Gold,2-s2.0-85026641794,28671531,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60024080| 60172289| 60011300,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Nacional Autónoma de México Campus Morelos| Instituto de Biotecnología de la UNAM,12753347100,56079170800,12753347100,-,Mexico,1.0,2404,Microbiology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,MD,Multidisciplinary,MD,Multidisciplinary,-,Antibiotic Resistance Mechanisms in Clinical Infections,21,96.403,Resistance Mechanisms and Clinical Impact of Acinetobacter Baumannii,222,98.879,Very Good,2017.0,11.0,N/A,"Sigala, J.-C.| Suárez, B.P.| Lara, A.R.| Borgne, S.L.| Bustos, P.| Santamaría, R.I.| González, V.| Martinez, A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
