Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57310108900,57310108900,Optimal group sequential tests with groups of random size,"Novikov, A.| Popoca-Jiménez, X.I.",2.0,27967953300| 57310108900,2022.0,2022-01-01,Sequential Analysis,41,2,220-240,-,ISSN-07474946,5800173396.0,Journal,Taylor and Francis Ltd.,English,0.86,39,1.5,63,0.527,44,1.59,23.0,3.0,0.24,8.28,56.0,65.0,0.0,0.0,"Novikov, A., Popoca-Jiménez, X.I. (2022).Optimal group sequential tests with groups of random size. Sequential Analysis,41(2) 220-240",https://www.scopus.com/record/display.url?eid=2-s2.0-85134212260&origin=resultslist,10.1080/07474946.2022.2070213,Article,,2-s2.0-85134212260,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,27967953300,57310108900,57310108900,-,Mexico,1.0,2611| 2613,Modeling and Simulation| Statistics and Probability,2| 4,Engineering & Technology| Natural Sciences,431| 344| 213,Mathematics| Statistics & Operational Research| Data Science,37,Physical Sciences,49,Mathematical Sciences,4905,Statistics,-,Statistical Models for Reliability and Risk Assessment,221,59.908,Optimal Change Detection in Stochastic Systems,9642,77.617,Definitive,2022.0,3.0,N/A,"Novikov, A.| Popoca-Jiménez, X.I.",Universidad Autónoma Metropolitana,Mexico,0
