Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57204055215,57204055215,Perfluorooctanoic acid disrupts gap junction intercellular communication and induces reactive oxygen species formation and apoptosis in mouse ovaries,"López-Arellano, P.| López-Arellano, K.| Luna, J.| Flores, D.| Jiménez-Salazar, J.| Gavia, G.| Teteltitla, M.| Rodríguez, J.J.| Domínguez, A.| Casas, E.| Bahena, I.| Betancourt, M.| González, C.| Ducolomb, Y.| Bonilla, E.",15.0,57204053435| 57204056579| 57204053233| 26422051200| 56154429000| 57204055215| 57189698997| 57204059882| 57189700415| 23089971800| 57897514200| 7006573702| 57218960024| 6506225074| 57206291687,2019.0,2019-01-01,Environmental Toxicology,34,1,92-98,-,ISSN-15204081,25093.0,Journal,John Wiley and Sons Inc.,English,0.88,38,6,11,0.722,32,1.34,65.0,81.0,2.32,13.8,5.0,11.0,0.0,6.0,"López-Arellano, P., López-Arellano, K., Luna, J. and 12 more (...) (2019).Perfluorooctanoic acid disrupts gap junction intercellular communication and induces reactive oxygen species formation and apoptosis in mouse ovaries. Environmental Toxicology,34(1) 92-98",https://www.scopus.com/record/display.url?eid=2-s2.0-85054304022&origin=resultslist,10.1002/tox.22661,Article,,2-s2.0-85054304022,30277307,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60029824| 60032442,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México",57204053435,57206291687,57206291687,-,Mexico,1.0,2307| 2308| 3005,"Health, Toxicology and Mutagenesis| Management, Monitoring, Policy and Law| Toxicology",5| 3,Life Sciences & Medicine| Social Sciences & Management,537| 424,Pharmacy & Pharmacology| Environmental Sciences,37| 32| 34,Physical Sciences| Life Sciences| Medical and Health,41| 34| 31,Environmental Sciences| Chemical Sciences| Biological Sciences,-,-,-,Foam and Perfluoroalkyl Substances in Environmental Applications,888,95.553,Environmental Impact of Perfluoroalkyl Substances,93,99.953,Definitive,2019.0,81.0,N/A,"López-Arellano, P.| López-Arellano, K.| Luna, J.| Flores, D.| Jiménez-Salazar, J.| Gavia, G.| Teteltitla, M.| Rodríguez, J.J.| Domínguez, A.| Casas, E.| Bahena, I.| Betancourt, M.| González, C.| Ducolomb, Y.| Bonilla, E.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
