Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57926637400,57926637400,Numerical simulation of cubic-quartic optical soliton perturbation with Lakshmanan-Porsezian-Daniel model by Laplace-Adomian decomposition,"González–gaxiola, O.| Biswas, A.| Yildirim, Y.| Alshehri, H.M.",4.0,57926637400| 7202059726| 56988856400| 57219468258,2022.0,2022-07-01,"Optoelectronics and Advanced Materials, Rapid Communications",16,7-8,336-341,-,ISSN-18426573,18800156712.0,Journal,National Institute of Optoelectronics,English,0.17,87,1,84,0.157,87,0.55,10.0,4.0,0.28,14.34,51.0,63.0,0.0,0.0,"González–gaxiola, O., Biswas, A., Yildirim, Y. and 1 more (...) (2022).Numerical simulation of cubic-quartic optical soliton perturbation with Lakshmanan-Porsezian-Daniel model by Laplace-Adomian decomposition. Optoelectronics and Advanced Materials, Rapid Communications,16(7-8) 336-341",https://www.scopus.com/record/display.url?eid=2-s2.0-85139793925&origin=resultslist,-,Article,,2-s2.0-85139793925,-,Dunarea de Jos University of Galati| Grambling State University| Sefako Makgatho Health Sciences University| Universidad Autónoma Metropolitana| Biruni Universitesi| King Abdulaziz University,329012| 708587| 713698| 505017| 705242| 409001,Academic,6.0,60024080| 60030731| 60004582| 60008717| 60013269| 126630232| 60105114,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Grambling State University| King Abdulaziz University| Universitatea Dunarea de Jos din Galati| Sefako Makgatho Health Sciences University (SMU)| National Research Nuclear University| Biruni Üniversitesi,57926637400,57219468258,7202059726,-,Mexico| Saudi Arabia| United States| South Africa| Turkey| Russian Federation| Romania,7.0,2208| 2504,"Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials",2| 4,Engineering & Technology| Natural Sciences,433| 249| 221,Materials Science| Engineering - Petroleum| Engineering - Electrical & Electronic,36,Engineering,51| 40,Physical Sciences| Engineering,4013| 4017| 5102,"Geomatic engineering| Mechanical engineering| Atomic, molecular and optical physics",-,Soliton Solutions in Nonlinear Schrödinger Dynamics,551,79.922,Nonlinear Solitary Wave Solutions,1559,99.82,Definitive,2022.0,4.0,N/A,"González–gaxiola, O.| Biswas, A.| Yildirim, Y.| Alshehri, H.M.",Dunarea de Jos University of Galati| Grambling State University| Sefako Makgatho Health Sciences University| Universidad Autónoma Metropolitana| Biruni Universitesi| King Abdulaziz University,Mexico| Saudi Arabia| United States| South Africa| Turkey| Russian Federation| Romania,0
