Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195973917,57195973917,An elementary view of the inert primes in real quadratic fields,"Pineda-Ruelas, M.| Pacheco-Castán, E.",2.0,24776785700| 57195973917,2017.0,2017-10-01,"JP Journal of Algebra, Number Theory and Applications",39,5,629-645,-,ISSN-09725555,19700188206.0,Journal,Pushpa Publishing House,English,0.4,70,-,-,0.15,95,0.54,10.0,0.0,0.0,2.88,82.0,72.0,0.0,0.0,"Pineda-Ruelas, M., Pacheco-Castán, E. (2017).An elementary view of the inert primes in real quadratic fields. JP Journal of Algebra, Number Theory and Applications,39(5) 629-645",https://www.scopus.com/record/display.url?eid=2-s2.0-85030628640&origin=resultslist,10.17654/NT039050629,Article,,2-s2.0-85030628640,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,24776785700,57195973917,-,-,Mexico,1.0,2602,Algebra and Number Theory,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,4904| 4901,Pure mathematics| Applied mathematics,-,Elliptic Curves and Polynomial Solutions in Number Theory,1023,9.549,Galois Groups and Polynomial Extensions in Number Fields,20601,62.252,Defensible,2017.0,0.0,N/A,"Pineda-Ruelas, M.| Pacheco-Castán, E.",Universidad Autónoma Metropolitana,Mexico,0
