Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58069409500,58069409500,Pramipexole inhibits formalin-induce acute and long-lasting mechanical hypersensitivity via NF-kB pathway in rats,"Santamaria-Anzures, J.| Pérez-Ramos, J.| Mendoza-Pérez, F.| Godínez-Chaparro, B.",4.0,58069409500| 55659065100| 6508238591| 56013697000,2023.0,2023-04-01,Drug Development Research,84,2,253-261,-,ISSN-02724391,21192.0,Journal,John Wiley and Sons Inc,English,0.71,46,6.4,38,0.672,37,0.52,10.0,7.0,0.78,8.92,31.0,36.0,0.0,0.0,"Santamaria-Anzures, J., Pérez-Ramos, J., Mendoza-Pérez, F. and 1 more (...) (2023).Pramipexole inhibits formalin-induce acute and long-lasting mechanical hypersensitivity via NF-kB pathway in rats. Drug Development Research,84(2) 253-261",https://www.scopus.com/record/display.url?eid=2-s2.0-85146460507&origin=resultslist,10.1002/ddr.22029,Article,,2-s2.0-85146460507,36651647,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,58069409500,56013697000,56013697000,-,Mexico,1.0,3002,Drug Discovery,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,"Parkinson's Disease: Gait, Cognition, and Quality of Life",485,80.968,Pain Management and Quality of Life in Parkinson's Disease,29289,81.351,Definitive,2023.0,7.0,N/A,"Santamaria-Anzures, J.| Pérez-Ramos, J.| Mendoza-Pérez, F.| Godínez-Chaparro, B.",Universidad Autónoma Metropolitana,Mexico,0
