Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58553767300,58553767300,ESTIMATION OF IN VITRO AND IN VIVO PERFORMANCE OF METRONIDAZOLE ORAL DOSAGE FORMS,"Medina-Lopez, J.R.| Gomez-Vargas, Y.J.| Mendez-Hernandez, H.R.| Reyes-Ramirez, F.D.| Ruiz-Segura, J.C.| Hurtado, M.",6.0,57210447424| 58553767300| 58550684100| 58553588700| 55939935300| 7006878205,2023.0,2023-07-01,International Journal of Applied Pharmaceutics,15,4,291-295,-,ISSN-09757058,19900192174.0,Journal,Innovare Academics Sciences Pvt. Ltd,English,0.36,74,1.4,48,0.192,60,1.26,17.0,1.0,0.19,5.14,65.0,67.0,0.0,0.0,"Medina-Lopez, J.R., Gomez-Vargas, Y.J., Mendez-Hernandez, H.R. and 3 more (...) (2023).ESTIMATION OF IN VITRO AND IN VIVO PERFORMANCE OF METRONIDAZOLE ORAL DOSAGE FORMS. International Journal of Applied Pharmaceutics,15(4) 291-295",https://www.scopus.com/record/display.url?eid=2-s2.0-85169027508&origin=resultslist,10.22159/ijap.2023v15i4.48137,Article,Gold,2-s2.0-85169027508,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,57210447424,7006878205,57210447424,-,Mexico,1.0,3001,"Pharmacology, Toxicology and Pharmaceutics (miscellaneous)",5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,3203| 3214| 4208,"Dentistry| Pharmacology and pharmaceutical sciences| Traditional, complementary and integrative medicine",-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Dissolution Testing Methods for Pharmaceutical Products,20996,69.94,Definitive,2023.0,1.0,N/A,"Medina-Lopez, J.R.| Gomez-Vargas, Y.J.| Mendez-Hernandez, H.R.| Reyes-Ramirez, F.D.| Ruiz-Segura, J.C.| Hurtado, M.",Universidad Autónoma Metropolitana,Mexico,0
