Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57226124833,57226124833,Obtaining biodiesel by direct transesterification of botryococcus braunii and coccomyxa subellipsoidea,"Chávez-Sandoval, B.E.| Hernández-Salgado, K.F.| Martínez-García, M.| Ávila-Paredes, H.J.| Díaz-álvarez, F.H.| García-Franco, F.",6.0,16177448300| 57226124833| 8250020500| 15061269200| 57226107258| 16177204000,2021.0,2021-01-07,Journal of the Mexican Chemical Society,65,3,318-330,-,ISSN-1870249X,19700174729.0,Journal,Sociedad Quimica de Mexico A.C.,English,0.28,78,1,76,0.161,83,1.86,49.0,5.0,0.22,18.28,51.0,66.0,0.0,0.0,"Chávez-Sandoval, B.E., Hernández-Salgado, K.F., Martínez-García, M. and 3 more (...) (2021).Obtaining biodiesel by direct transesterification of botryococcus braunii and coccomyxa subellipsoidea. Journal of the Mexican Chemical Society,65(3) 318-330",https://www.scopus.com/record/display.url?eid=2-s2.0-85110457695&origin=resultslist,10.29356/jmcs.v65i3.1430,Article,Gold,2-s2.0-85110457695,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60014923| 60023193| 60005058| 60032442| 60028381,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana - Azcapotzalco| Facultad de Estudios Superiores Iztacala| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,16177448300,16177204000,16177448300,-,Mexico,1.0,1600,General Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,3405| 3406| 3404,Organic chemistry| Physical chemistry| Medicinal and biomolecular chemistry,SDG 7| SDG 13,Microalgae Utilization for Lipid Production and Wastewater Treatment,554,92.283,Microalgal Lipid Extraction for Sustainable Biofuels,15245,97.724,Defensible,2021.0,5.0,N/A,"Chávez-Sandoval, B.E.| Hernández-Salgado, K.F.| Martínez-García, M.| Ávila-Paredes, H.J.| Díaz-álvarez, F.H.| García-Franco, F.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
