Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55189702100,55189702100,Executive Functioning in Children and Adolescents with ADHD and Disruptive Behavior Disorders,"Flores, R.E.U.| Sánchez, R.D.| De La Peña, F.R.| Sciutto, M.F.R.| Cruz, L.P.| Villa, P.M.",6.0,7004617703| 58046346300| 55884255400| 58046998700| 54582646200| 55189702100,2022.0,2022-10-01,Innovations in Clinical Neuroscience,19,10-12,16-18,-,ISSN-21588333,19900191908.0,Journal,Matrix Medical Communications,English,0.53,61,2.3,59,0.364,65,1.46,26.0,3.0,0.19,10.29,56.0,69.0,0.0,0.0,"Flores, R.E.U., Sánchez, R.D., De La Peña, F.R. and 3 more (...) (2022).Executive Functioning in Children and Adolescents with ADHD and Disruptive Behavior Disorders. Innovations in Clinical Neuroscience,19(10-12) 16-18",https://www.scopus.com/record/display.url?eid=2-s2.0-85145907977&origin=resultslist,-,Article,,2-s2.0-85145907977,-,Instituto Nacional de Psiquiatria Ramon de la Fuente| Universidad Autónoma Metropolitana| Hospital Psiquiatrico Infantil Dr. Juan N Navarro| Universidad Nacional Autónoma de México,505042| 505017| 721104| 505023,Medical| Government| Academic,4.0,60095172| 129053427| 60001818| 60032442| 60112837,Hospital Psiquiatrico Infantil Dr. Juan N. Navarro| Arete Proyectos| Instituto Nacional de Psiquiatría Ramon de la Fuente| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana-Lerma,7004617703,55189702100,58046346300,-,Mexico,1.0,2728| 2738,Neurology (clinical)| Psychiatry and Mental Health,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,52| 32,Psychology| Biomedical And Clinical Sciences,3209| 5201| 3202,Neurosciences| Applied and developmental psychology| Clinical sciences,-,ADHD and Associated Neuropsychiatric Disorders,684,61.609,ADHD Across Lifespan and Functionality,67,99.234,Definitive,2022.0,3.0,N/A,"Flores, R.E.U.| Sánchez, R.D.| De La Peña, F.R.| Sciutto, M.F.R.| Cruz, L.P.| Villa, P.M.",Instituto Nacional de Psiquiatria Ramon de la Fuente| Universidad Autónoma Metropolitana| Hospital Psiquiatrico Infantil Dr. Juan N Navarro| Universidad Nacional Autónoma de México,Mexico,0
