Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59307686400,59307686400,Shannon entropy of a particle on a conical surface,"Arvizu, L.M.| Castano, E.| Aquino, N.",3.0,59307686400| 7801394106| 55989698300,2024.0,2024-09-01,Physica Scripta,99,9,-,095270,ISSN-00318949,29122.0,Journal,Institute of Physics,English,0.74,46,3.1,28,0.388,47,0.81,8.0,8.0,1.5,5.32,18.0,19.0,0.0,0.0,"Arvizu, L.M., Castano, E., Aquino, N. (2024).Shannon entropy of a particle on a conical surface. Physica Scripta,99(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85202752831&origin=resultslist,10.1088/1402-4896/ad6fe0,Article,Hybrid gold,2-s2.0-85202752831,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,59307686400,55989698300,55989698300,-,Mexico,1.0,2610| 3104| 3107,"Mathematical Physics| Condensed Matter Physics| Atomic and Molecular Physics, and Optics",4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51| 49,Physical Sciences| Mathematical Sciences,-,-,-,Quantum Information and Optical State Manipulation,9,93.394,Information Theory Applications in Quantum Systems,14686,83.419,Definitive,2024.0,8.0,N/A,"Arvizu, L.M.| Castano, E.| Aquino, N.",Universidad Autónoma Metropolitana,Mexico,0
