Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55217440300,55217440300,Live a border experience. Between the here and the elsewhere under a totalitarian system in the work of Albéna Dimitrova,"Soto, A.B.",1.0,55217440300,2017.0,2017-01-01,Revista de Filologia Romanica,34,2,379-391,-,ISSN-0212999X,5800207797.0,Journal,Universidad Complutense de Madrid,Spanish,0,94,0,75,0.11,46,0.47,9.0,2.0,1.35,1.48,67.0,21.0,0.0,0.0,"Soto, A.B. (2017).Live a border experience. Between the here and the elsewhere under a totalitarian system in the work of Albéna Dimitrova. Revista de Filologia Romanica,34(2) 379-391",https://www.scopus.com/record/display.url?eid=2-s2.0-85042227582&origin=resultslist,10.5209/RFRM.58358,Article,Gold|Green,2-s2.0-85042227582,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,55217440300,55217440300,Spain,1.0,1203| 1208| 3310,Language and Linguistics| Literature and Literary Theory| Linguistics and Language,1,Arts & Humanities,123| 130,English Language & Literature| Linguistics,33,Arts and Humanities,47,"Language, Communication And Culture",4703,Language studies,-,Psychoanalysis and Patient Care Dynamics,738,2.878,Cultural Identity and Literary Expression in Chinese Contexts,61349,23.774,Definitive,2017.0,2.0,N/A,"Soto, A.B.",Universidad Autónoma Metropolitana,Spain,0
