Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57216635179,57216635179,Anti-arthritic and anti- inflammatory effects of extract and fractions of Malva parviflora in a mono- arthritis model induced with kaolin/carrageenan,"Martínez-Hernández, G.B.| Vargas-Villa, G.| Jiménez-Ferrer, E.| García-Aguilar, M.P.| Zamilpa, A.| Román-Ramos, R.| González-Cortazar, M.| Avilés-Flores, M.| Fuentes-Mata, M.| Herrera-Ruiz, M.",10.0,57213160412| 57210745289| 12244113100| 57216635179| 55995895500| 55993670700| 56000817300| 57195989643| 56866391400| 55993760000,2020.0,2020-07-01,Naunyn-Schmiedeberg's Archives of Pharmacology,393,7,1281-1291,-,ISSN-00281298,20427.0,Journal,Springer,English,0.71,49,3.4,54,0.67,42,0.9,26.0,15.0,0.61,11.41,31.0,41.0,0.0,0.0,"Martínez-Hernández, G.B., Vargas-Villa, G., Jiménez-Ferrer, E. and 7 more (...) (2020).Anti-arthritic and anti- inflammatory effects of extract and fractions of Malva parviflora in a mono- arthritis model induced with kaolin/carrageenan. Naunyn-Schmiedeberg's Archives of Pharmacology,393(7) 1281-1291",https://www.scopus.com/record/display.url?eid=2-s2.0-85084141729&origin=resultslist,10.1007/s00210-020-01851-z,Article,,2-s2.0-85084141729,32342135,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505017| 505006,Academic| Government,2.0,60008467| 60014923| 60028381| 115748309,Instituto Mexicano del Seguro Social| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| INAH-Morelos,57213160412,55993760000,55993760000,-,Mexico,1.0,3004,Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,Medicinal Plant Extracts for Pain Management,170,62.59,Analgesic and Anti-Inflammatory Plant Extracts,2410,88.538,Defensible,2020.0,15.0,N/A,"Martínez-Hernández, G.B.| Vargas-Villa, G.| Jiménez-Ferrer, E.| García-Aguilar, M.P.| Zamilpa, A.| Román-Ramos, R.| González-Cortazar, M.| Avilés-Flores, M.| Fuentes-Mata, M.| Herrera-Ruiz, M.",Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,Mexico,0
