Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57189004013,57189004013,Correlation between diet and gut bacteria in a population of young adults,"Reyes, L.M.| Vázquez, R.G.| Arroyo, S.M.C.| Avalos, A.M.| Castillo, P.A.R.| Pérez, D.A.C.| Terrones, I.R.| Ibáñez, N.R.| Magallanes, M.M.R.| Langella, P.| Humarán, L.B.| Espinosa, A.A.",12.0,6506681126| 57189003913| 57189003755| 57189004013| 57188994767| 57189005203| 57188998146| 55893089500| 57188994378| 7003598187| 57188992703| 42960975800,2016.0,2016-05-18,International Journal of Food Sciences and Nutrition,67,4,470-478,-,ISSN-09637486,12676.0,Journal,Taylor and Francis Ltd,English,0.69,49,2.9,28,0.592,32,1.0,48.0,45.0,2.14,8.42,12.0,12.0,0.0,0.0,"Reyes, L.M., Vázquez, R.G., Arroyo, S.M.C. and 9 more (...) (2016).Correlation between diet and gut bacteria in a population of young adults. International Journal of Food Sciences and Nutrition,67(4) 470-478",https://www.scopus.com/record/display.url?eid=2-s2.0-84961640321&origin=resultslist,10.3109/09637486.2016.1162770,Article,,2-s2.0-84961640321,27018166,AgroParisTech| Universidad Autónoma Metropolitana| INRAE,314099| 505017| 314023,Government| Academic,3.0,60010210| 60123163| 60010051,Universidad Autónoma Metropolitana Unidad Xochimilco| INRAE| AgroParisTech,6506681126,42960975800,42960975800,-,Mexico| France,2.0,1106,Food Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30| 32,"Agricultural, Veterinary And Food Sciences| Biomedical And Clinical Sciences",3006| 3210,Food sciences| Nutrition and dietetics,SDG 3,Gut Microbiota and Its Role in Health,80,99.215,Gut Microbiota's Influence on Obesity and Metabolic Health,533,99.935,Very Good,2016.0,45.0,N/A,"Reyes, L.M.| Vázquez, R.G.| Arroyo, S.M.C.| Avalos, A.M.| Castillo, P.A.R.| Pérez, D.A.C.| Terrones, I.R.| Ibáñez, N.R.| Magallanes, M.M.R.| Langella, P.| Humarán, L.B.| Espinosa, A.A.",AgroParisTech| Universidad Autónoma Metropolitana| INRAE,Mexico| France,0
