Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57203893600,57203893600,The δ15N in Orbicella faveolata organic matter reveals anthropogenic impact by sewage inputs in a Mexican Caribbean coral reef lagoon,"Rico-Esenaro, S.D.| de Jesús Adolfo Tortolero-Langarica, J.| Iglesias-Prieto, R.| Carricart-Ganivet, J.P.",4.0,57203893600| 56178729000| 6602185299| 6602317051,2023.0,2023-12-01,Environmental science and pollution research international,30,56,118872-118880,-,ISSN-16147499,23918.0,Journal,-,English,1.11,22,8.7,17,1.006,20,0.73,21.0,4.0,0.26,15.39,43.0,63.0,0.0,0.0,"Rico-Esenaro, S.D., de Jesús Adolfo Tortolero-Langarica, J., Iglesias-Prieto, R. and 1 more (...) (2023).The δ15N in Orbicella faveolata organic matter reveals anthropogenic impact by sewage inputs in a Mexican Caribbean coral reef lagoon. Environmental science and pollution research international,30(56) 118872-118880",https://www.scopus.com/record/display.url?eid=2-s2.0-85179010661&origin=resultslist,10.1007/s11356-023-30476-x,Article,Hybrid gold|Green,2-s2.0-85179010661,37919495,"Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Pennsylvania State University| Universidad Nacional Autónoma de México",719128| 505017| 508186| 505023,Academic,4.0,60032442| 60010210| 60134870| 60001439,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Tecnológico Nacional de México| Pennsylvania State University,57203893600,6602317051,-,-,Mexico| United States,2.0,2304| 2307| 2310,"Environmental Chemistry| Health, Toxicology and Mutagenesis| Pollution",3| 5| 4| 2,Social Sciences & Management| Life Sciences & Medicine| Natural Sciences| Engineering & Technology,424| 249,Environmental Sciences| Engineering - Petroleum,37| 34,Physical Sciences| Medical and Health,MD,Multidisciplinary,MD,Multidisciplinary,SDG 11| SDG 12| SDG 14,Coral Reefs and Marine Ecosystem Resilience,479,74.101,Coral Reef Ecosystem Dynamics and Management Strategies,2485,97.617,Other,2023.0,4.0,N/A,"Rico-Esenaro, S.D.| de Jesús Adolfo Tortolero-Langarica, J.| Iglesias-Prieto, R.| Carricart-Ganivet, J.P.","Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Pennsylvania State University| Universidad Nacional Autónoma de México",Mexico| United States,0
