Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57191896564,57191896564,Possible differences in the effects of trypanosoma cruzi on blood cells and serum protein of two wildlife reservoirs,"Fernando, M.-H.| Osvaldo, L.-D.| Rafael, B.-B.| Claudia, I.M.-G.| Ricardo, A.-A.| Alex, C.-A.| Ana, E.G.-C.| Claudia, V.-G.| Lilia, M.G.-C.| Mariela, T.D.-N.| Emilio, R.-F.| Villalobos, G.| Suzán, G.",13.0,57191895121| 57191896564| 57191900545| 57191901710| 57191899929| 57191904082| 57191904666| 57191898477| 57191904715| 57191902162| 44662099300| 24382031900| 7801438528,2016.0,2016-11-01,Vector-Borne and Zoonotic Diseases,16,11,709-716,-,ISSN-15303667,20802.0,Journal,Mary Ann Liebert Inc.,English,1,28,4.1,34,1.02,36,0.67,28.0,9.0,0.48,10.39,44.0,47.0,0.0,0.0,"Fernando, M.-H., Osvaldo, L.-D., Rafael, B.-B. and 10 more (...) (2016).Possible differences in the effects of trypanosoma cruzi on blood cells and serum protein of two wildlife reservoirs. Vector-Borne and Zoonotic Diseases,16(11) 709-716",https://www.scopus.com/record/display.url?eid=2-s2.0-84994651582&origin=resultslist,10.1089/vbz.2016.1986,Article,,2-s2.0-84994651582,27656956,"Instituto Nacional de Salud Publica| Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México| Hospital General ""Dr. Manuel Gea González""",505010| 505046| 505017| 705961| 505011| 505023| 715276,Medical| Academic| Government,7.0,60003352| 60010210| 60005618| 60174564| 60032442| 60019176| 60022420| 60025378| 117642371,"Hospital General ""Dr. Manuel Gea González""| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma de Baja California| Instituto de Ecología, UNAM| Universidad Nacional Autónoma de México| Instituto Politécnico Nacional| Instituto Nacional de Salud Publica| Universidad Juárez Autónoma de Tabasco| Dirección General de Zoológicos y Vida Silvestre",57191895121,7801438528,44662099300,-,Mexico,1.0,2404| 2406| 2725,Microbiology| Virology| Infectious Diseases,5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,34| 32,Medical and Health| Life Sciences,42,Health Sciences,4202,Epidemiology,-,Leishmania and Macrophage Interactions in Disease,662,40.222,Genetic Diversity and Pathogenicity of Trypanosoma Cruzi,14446,76.786,Defensible,2016.0,9.0,N/A,"Fernando, M.-H.| Osvaldo, L.-D.| Rafael, B.-B.| Claudia, I.M.-G.| Ricardo, A.-A.| Alex, C.-A.| Ana, E.G.-C.| Claudia, V.-G.| Lilia, M.G.-C.| Mariela, T.D.-N.| Emilio, R.-F.| Villalobos, G.| Suzán, G.","Instituto Nacional de Salud Publica| Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México| Hospital General ""Dr. Manuel Gea González""",Mexico,0
