Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57218259299,57218259299,Reversible and efficient SO2capture by a chemically stable MOF CAU-10: Experiments and simulations,"Zárate, J.A.| Domínguez-Ojeda, E.| Sánchez-González, E.| Martínez-Ahumada, E.| López-Cervantes, V.B.| Williams, D.R.| Martis, V.| Ibarra, I.A.| Alejandre, J.",9.0,56432561800| 57218259299| 24172136000| 57212137584| 57203690559| 55574201884| 34973230300| 55000477500| 6701463968,2020.0,2020-07-21,Dalton Transactions,49,27,9203-9207,-,ISSN-14779226,9500153949.0,Journal,Royal Society of Chemistry,English,0.86,41,6.7,14,0.98,16,1.72,41.0,32.0,1.58,11.42,15.0,17.0,0.0,0.0,"Zárate, J.A., Domínguez-Ojeda, E., Sánchez-González, E. and 6 more (...) (2020).Reversible and efficient SO2capture by a chemically stable MOF CAU-10: Experiments and simulations. Dalton Transactions,49(27) 9203-9207",https://www.scopus.com/record/display.url?eid=2-s2.0-85088494836&origin=resultslist,10.1039/d0dt01595d,Article,,2-s2.0-85088494836,32614350,Kyoto University| Universidad Autónoma Metropolitana| Imperial College London| Universidad Nacional Autónoma de México,208081| 505017| 315018| 505023,Academic,4.0,60032442| 60028381| 60011001| 60119339| 60015150| 60175955,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Kyoto University| Institute for Integrated Cell-Material Sciences| Imperial College London| Surface Measurement Systems Ltd.,56432561800,6701463968,55000477500| 6701463968,-,United Kingdom| Mexico| Japan,3.0,1604,Inorganic Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,3402,Inorganic chemistry,-,Metal-Organic Frameworks in Environmental Applications,99,98.496,Tailored MOFs for Selective Gas Adsorption,19124,99.42,Very Good,2020.0,32.0,N/A,"Zárate, J.A.| Domínguez-Ojeda, E.| Sánchez-González, E.| Martínez-Ahumada, E.| López-Cervantes, V.B.| Williams, D.R.| Martis, V.| Ibarra, I.A.| Alejandre, J.",Kyoto University| Universidad Autónoma Metropolitana| Imperial College London| Universidad Nacional Autónoma de México,United Kingdom| Mexico| Japan,0
