Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58953676900,58953676900,CHARACTERIZATION AND RELEASE STUDY OF CURCUMIN LOADED IN POLY(LACTIC ACID) MICROFIBERS.,"León, J.G.| Estrada-Villega, G.M.| Olayo-González, R.| Muñoz, E.D.J.| Morales-Corona, J.| Olayo-Valles, R.| Martínez-Hernández, R.C.",7.0,58953353300| 58953676900| 7004460174| 56021846500| 26655036900| 7801614581| 57210446451,2020.0,2020-01-01,Revista de la Facultad de Ciencias,9,1,125-141,-,ISSN-0121747X,21101105025.0,Journal,Universidad Nacional de Colombia,Spanish,0.35,73,-,-,-,-,0.0,9.0,0.0,0.0,12.32,83.0,78.0,0.0,0.0,"León, J.G., Estrada-Villega, G.M., Olayo-González, R. and 4 more (...) (2020).CHARACTERIZATION AND RELEASE STUDY OF CURCUMIN LOADED IN POLY(LACTIC ACID) MICROFIBERS.. Revista de la Facultad de Ciencias,9(1) 125-141",https://www.scopus.com/record/display.url?eid=2-s2.0-85188529939&origin=resultslist,10.15446/REV.FAC.CIENC.V9N1.81966,Article,Gold,2-s2.0-85188529939,-,Universidad Autónoma Metropolitana| Universidad Pedagógica y Tecnológica de Colombia,505017| 700982,Academic,2.0,60077378| 60028381| 131073637,Universidad Pedagógica y Tecnológica de Colombia| Universidad Autónoma Metropolitana -Unidad Iztapalapa| CONACyT-Centro de Investigación Aplicada,58953353300,57210446451,-,-,Mexico| Colombia,2.0,1304| 1312| 1703,Biophysics| Molecular Biology| Computational Theory and Mathematics,5| 2,Life Sciences & Medicine| Engineering & Technology,212| 507,Computer Science & Information Systems| Biological Sciences,32| 38,Life Sciences| Computer Science,-,-,-,-,-,Flavonoids and Their Impact on Health,124,91.825,Curcumin's Multifaceted Impact on Cancer Therapy,140,99.494,Definitive,2020.0,0.0,N/A,"León, J.G.| Estrada-Villega, G.M.| Olayo-González, R.| Muñoz, E.D.J.| Morales-Corona, J.| Olayo-Valles, R.| Martínez-Hernández, R.C.",Universidad Autónoma Metropolitana| Universidad Pedagógica y Tecnológica de Colombia,Mexico| Colombia,0
