Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
15048540400,15048540400,"Ion-selective electrodes for mercury determination at low concentrations: construction, optimization and application","Juárez-Gómez, J.| Ramírez-Silva, M.T.| Romero-Romo, M.| Rodríguez-Sevilla, E.| Pérez-García, F.| Palomar-Pardavé, M.",6.0,35758590500| 6603801645| 6602576873| 56483270800| 15048540400| 6603788018,2016.0,2016-01-01,Journal of the Electrochemical Society,163,3,B90-B96,-,ISSN-00134651,25169.0,Journal,Electrochemical Society Inc.,English,0.99,29,5.5,10,1.222,8,3.02,100.0,18.0,0.61,11.45,29.0,42.0,0.0,0.0,"Juárez-Gómez, J., Ramírez-Silva, M.T., Romero-Romo, M. and 3 more (...) (2016).Ion-selective electrodes for mercury determination at low concentrations: construction, optimization and application. Journal of the Electrochemical Society,163(3) B90-B96",https://www.scopus.com/record/display.url?eid=2-s2.0-84955472321&origin=resultslist,10.1149/2.0621603jes,Article,,2-s2.0-84955472321,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico| Universidad Nacional Autónoma de México,505017| 505051| 505023,Academic,3.0,60028381| 60002281| 60175860| 60023193| 108113083,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de México| Centro Conjunto de Investigación en Química Sustentable UAEM-UNAM| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Tecnológica de Tula-Tepeji,35758590500,6603788018,-,-,Mexico,1.0,1603| 2105| 2504| 2505| 2508,"Electrochemistry| Renewable Energy, Sustainability and the Environment| Electronic, Optical and Magnetic Materials| Materials Chemistry| Surfaces, Coatings and Films",2| 4,Engineering & Technology| Natural Sciences,433| 221| 409,Materials Science| Engineering - Electrical & Electronic| Chemistry,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,4016| 3406,Materials engineering| Physical chemistry,-,Innovative Methods for Dye Removal and Analysis,470,77.894,Ion-Selective Electrodes for Metal Detection,3356,84.236,Definitive,2016.0,18.0,N/A,"Juárez-Gómez, J.| Ramírez-Silva, M.T.| Romero-Romo, M.| Rodríguez-Sevilla, E.| Pérez-García, F.| Palomar-Pardavé, M.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico| Universidad Nacional Autónoma de México,Mexico,0
