Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58557545700,58557545700,"THE POTENTIAL OF COFFEE (COFFEA ARABICA L.) PULP AND CACAO (THEOBROMA CACAO L.) HUSK AS A SOURCE OF PREBIOTICS, ANTIOXIDANTS, AND ANTIMICROBIAL COMPOUNDS","Pacheco-Martínez, C.K.| Saucedo-Castañeda, G.| Rodríguez-Durán, L.V.| Trejo-Aguilar, G.M.| Pérez-Chabela, M.L.",5.0,58557545700| 56013743400| 37102562700| 8936757500| 55993683800,2024.0,2024-01-01,Carpathian Journal of Food Science and Technology,16,3,79-89,-,ISSN-20666845,21100197902.0,Journal,North University of Baia Mare,English,0.22,85,1.1,80,0.201,75,1.79,31.0,1.0,0.14,7.34,56.0,67.0,0.0,0.0,"Pacheco-Martínez, C.K., Saucedo-Castañeda, G., Rodríguez-Durán, L.V. and 2 more (...) (2024).THE POTENTIAL OF COFFEE (COFFEA ARABICA L.) PULP AND CACAO (THEOBROMA CACAO L.) HUSK AS A SOURCE OF PREBIOTICS, ANTIOXIDANTS, AND ANTIMICROBIAL COMPOUNDS. Carpathian Journal of Food Science and Technology,16(3) 79-89",https://www.scopus.com/record/display.url?eid=2-s2.0-85215575998&origin=resultslist,10.34302/crpjfst/2024.16.3.7,Article,Gold,2-s2.0-85215575998,-,Universidad Autónoma de Tamaulipas| Universidad Autónoma Metropolitana,714293| 505017,Academic,2.0,60028381| 60019607,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de Tamaulipas,58557545700,55993683800,55993683800,-,Mexico,1.0,1106,Food Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30| 40| 51,"Agricultural, Veterinary And Food Sciences| Engineering| Physical Sciences",5199| 4017| 3006,Other physical sciences| Mechanical engineering| Food sciences,-,Supercritical Fluid Applications in Extraction Processes,993,54.022,Valorization of Coffee Byproducts for Sustainable Solutions,17256,98.327,Definitive,2024.0,1.0,N/A,"Pacheco-Martínez, C.K.| Saucedo-Castañeda, G.| Rodríguez-Durán, L.V.| Trejo-Aguilar, G.M.| Pérez-Chabela, M.L.",Universidad Autónoma de Tamaulipas| Universidad Autónoma Metropolitana,Mexico,0
