Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222103223,57222103223,Molecular insights into the thrombotic and microvascular injury in placental endothelium of women with mild or severe covid-19,"Flores-Pliego, A.| Miranda, J.| Vega-Torreblanca, S.| Valdespino-Vázquez, Y.| Helguera-Repetto, C.| Espejel-Nuñez, A.| Borboa-Olivares, H.| Sosa, S.E.Y.| Mateu-Rogell, P.| León-Juárez, M.| Ramírez-Santes, V.| Cardona-Pérez, A.| Villegas-Mota, I.| Torres-Torres, J.| Juárez-Reyes, Á.| Rizo-Pica, T.| González, R.O.| González-Mariscal, L.| Estrada-Gutierrez, G.",19.0,56013582300| 37034644500| 57222106547| 56106387000| 23485569300| 56013584500| 56655148400| 59157951000| 57222103223| 54881935700| 57222103793| 6507766197| 57222103323| 57208861251| 57222105584| 57222103574| 24075944700| 56013670200| 6506363869,2021.0,2021-02-01,Cells,10,2,1-21,364,ISSN-20734409,21100978391.0,Journal,MDPI,English,1.53,13,6.7,21,1.452,15,1.83,38.0,39.0,1.93,19.67,9.0,13.0,0.0,0.0,"Flores-Pliego, A., Miranda, J., Vega-Torreblanca, S. and 16 more (...) (2021).Molecular insights into the thrombotic and microvascular injury in placental endothelium of women with mild or severe covid-19. Cells,10(2) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85101436002&origin=resultslist,10.3390/cells10020364,Article,Gold|Green,2-s2.0-85101436002,33578631,Instituto Nacional de Perinatologia| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Hospital General de Mexico,704697| 505002| 505017| 505032,Medical| Government| Academic,4.0,60033487| 60017323| 60015684| 60028381,Instituto Nacional de Perinatologia| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Hospital General de Mexico| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56013582300,6506363869,56013670200| 6506363869,-,Mexico,1.0,1300,"General Biochemistry,Genetics and Molecular Biology",5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31| 32,Biological Sciences| Biomedical And Clinical Sciences,-,-,SDG 3,"COVID-19, Its Impact, and Vaccination",1,99.935,COVID-19 Impact on Pregnancy and Neonatal Outcomes,2019,98.892,Very Good,2021.0,39.0,N/A,"Flores-Pliego, A.| Miranda, J.| Vega-Torreblanca, S.| Valdespino-Vázquez, Y.| Helguera-Repetto, C.| Espejel-Nuñez, A.| Borboa-Olivares, H.| Sosa, S.E.Y.| Mateu-Rogell, P.| León-Juárez, M.| Ramírez-Santes, V.| Cardona-Pérez, A.| Villegas-Mota, I.| Torres-Torres, J.| Juárez-Reyes, Á.| Rizo-Pica, T.| González, R.O.| González-Mariscal, L.| Estrada-Gutierrez, G.",Instituto Nacional de Perinatologia| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Hospital General de Mexico,Mexico,0
