Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
25723834200,25723834200,The impact of the COVID-19 pandemic on poverty and inequality in Mexico,"Huesca, L.| Llamas, L.| Jara, H.X.| Vargas Téllez, C.O.| Rodríguez, D.",5.0,57191867317| 57194459254| 57200007408| 25723834200| 57200934002,2021.0,2021-01-01,Revista Mexicana de Economia y Finanzas Nueva Epoca,16,3,-,e633,ISSN-16655346,21101122804.0,Journal,Instituto Mexicano de Ejecutivos de Finanzas,English,0.27,79,-,-,-,-,0.51,22.0,7.0,0.34,8.91,44.0,57.0,0.0,4.0,"Huesca, L., Llamas, L., Jara, H.X. and 2 more (...) (2021).The impact of the COVID-19 pandemic on poverty and inequality in Mexico. Revista Mexicana de Economia y Finanzas Nueva Epoca,16(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85151145582&origin=resultslist,10.21919/remef.v16i3.633,Article,Gold|Green,2-s2.0-85151145582,-,Universidad Autónoma Metropolitana| Universidad Externado de Colombia| University of Essex| Centro de Investigacion en Alimentacion y Desarrollo,505017| 701405| 315075| 505025,Government| Academic,4.0,60017903| 119128548| 60001359| 60014923| 60087072,Centro de Investigacion en Alimentacion y Desarrollo| Universidad Estatal de Sonora| University of Essex| Universidad Autónoma Metropolitana| Universidad Externado de Colombia,57191867317,57200934002,57191867317,-,United Kingdom| Mexico| Colombia,3.0,2001| 2003,"Economics, Econometrics and Finance (miscellaneous)| Finance",3,Social Sciences & Management,317| 301,Economics & Econometrics| Accounting & Finance,35,Business and Economics,-,-,-,-,SDG 1| SDG 10,Income Inequality and Financial Literacy Dynamics,724,77.829,Income Inequality and Tax-Benefit Systems Impact,45359,68.063,Very Good,2021.0,7.0,N/A,"Huesca, L.| Llamas, L.| Jara, H.X.| Vargas Téllez, C.O.| Rodríguez, D.",Universidad Autónoma Metropolitana| Universidad Externado de Colombia| University of Essex| Centro de Investigacion en Alimentacion y Desarrollo,United Kingdom| Mexico| Colombia,0
