Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57221228595,57221228595,Extractive mining and socio-environmental conflicts over water in arid northwest of Mexico: A political ecology analysis,"Vázquez-García, V.| Ortega-Ortega, T.| Martínez-González, R.| Ojeda-Gutiérrez, D.",4.0,57915420500| 57191962657| 57221223635| 57221228595,2020.0,2020-12-01,Desenvolvimento e Meio Ambiente,55,-,280-299,-,ISSN-1518952X,21100872774.0,Journal,Universidade Federal do Parana 1,Spanish,0.3,76,0.3,87,0.15,83,4.5,196.0,1.0,0.0,13.64,74.0,78.0,0.0,1.0,"Vázquez-García, V., Ortega-Ortega, T., Martínez-González, R. and 1 more (...) (2020).Extractive mining and socio-environmental conflicts over water in arid northwest of Mexico: A political ecology analysis. Desenvolvimento e Meio Ambiente,55280-299",https://www.scopus.com/record/display.url?eid=2-s2.0-85098601916&origin=resultslist,10.5380/dma.v55i0.73387,Article,Gold|Green,2-s2.0-85098601916,-,Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Nacional Autónoma de México,505017| 505003| 505023,Academic,3.0,60033065| 60032442| 60014923,Colegio De Postgraduados Campus Montecillo| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana,57915420500,57221228595,57915420500,-,Mexico,1.0,2300| 3305,"General Environmental Science| Geography, Planning and Development",3| 2,Social Sciences & Management| Engineering & Technology,425| 424,Geography| Environmental Sciences,37| 40,Physical Sciences| Social Sciences,41| 44,Environmental Sciences| Human Society,4401| 4404| 4104,Anthropology| Development studies| Environmental management,SDG 1| SDG 6| SDG 16,"Indigenous Rights, Autonomy, and Resource Management",1482,9.68,Mining Conflicts and Environmental Challenges in Mexico,70225,33.073,Very Good,2020.0,1.0,N/A,"Vázquez-García, V.| Ortega-Ortega, T.| Martínez-González, R.| Ojeda-Gutiérrez, D.",Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Nacional Autónoma de México,Mexico,0
