Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57189900415,57189900415,Aging evaluation of fuse holders of BWR nuclear power plant,"Armenta-Molina, A.| Hernández-Gómez, L.H.| Pascual-Hernández, C.D.| Villaseñor-Chávez, D.| Soto-Mendoza, G.| Pérez-Escobar, B.L.| Arreola-Valles, T.N.| Pérez-Montejo, S.",8.0,57206731651| 6701850866| 59350108400| 57189900415| 57223032021| 57193139607| 57340200700| 57193134298,2024.0,2024-12-01,Results in Engineering,24,-,-,102915,ISSN-25901230,21100904991.0,Journal,Elsevier B.V.,English,1.96,7,7.3,14,1.171,10,0.47,9.0,0.0,0.0,7.57,70.0,70.0,0.0,0.0,"Armenta-Molina, A., Hernández-Gómez, L.H., Pascual-Hernández, C.D. and 5 more (...) (2024).Aging evaluation of fuse holders of BWR nuclear power plant. Results in Engineering,24",https://www.scopus.com/record/display.url?eid=2-s2.0-85205385061&origin=resultslist,10.1016/j.rineng.2024.102915,Article,Gold|Green,2-s2.0-85205385061,-,"Universidad Autónoma del Carmen| Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco| Instituto Politécnico Nacional",715593| 719128| 505017| 705961| 505011,Academic,5.0,60019176| 60023193| 60134870| 60025378| 60000795,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco| Tecnológico Nacional de México| Universidad Juárez Autónoma de Tabasco| Universidad Autónoma del Carmen,57206731651,57193134298,6701850866,-,Mexico,1.0,2200,General Engineering,2,Engineering & Technology,-,-,36,Engineering,40,Engineering,-,-,-,Fault Protection for Power Systems,552,60.693,Thermal Dynamics and Protection Mechanisms in Fuses,52431,50.47,Definitive,2024.0,0.0,N/A,"Armenta-Molina, A.| Hernández-Gómez, L.H.| Pascual-Hernández, C.D.| Villaseñor-Chávez, D.| Soto-Mendoza, G.| Pérez-Escobar, B.L.| Arreola-Valles, T.N.| Pérez-Montejo, S.","Universidad Autónoma del Carmen| Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco| Instituto Politécnico Nacional",Mexico,0
