Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58494559800,58494559800,Cognitive Capacities as Functional Natural Kinds,"García, C.-L.| Salcedo-Gómez, M.| Vázquez-del-Mercado, A.",3.0,26033448600| 58494559800| 57195632202,2024.0,2024-12-01,Integrative Psychological and Behavioral Science,58,4,1997-2022,-,ISSN-19324502,10600153338.0,Journal,Springer,English,1.1,25,2.5,11,0.47,9,0.22,3.0,0.0,0.0,2.32,70.0,70.0,0.0,0.0,"García, C.-L., Salcedo-Gómez, M., Vázquez-del-Mercado, A. (2024).Cognitive Capacities as Functional Natural Kinds. Integrative Psychological and Behavioral Science,58(4) 1997-2022",https://www.scopus.com/record/display.url?eid=2-s2.0-85201954828&origin=resultslist,10.1007/s12124-024-09863-7,Article,Hybrid gold|Green,2-s2.0-85201954828,39183256,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60014923,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana,26033448600,57195632202,58494559800,-,Mexico,1.0,1211| 3202| 3207| 3314| 3315| 3316,Philosophy| Applied Psychology| Social Psychology| Anthropology| Communication| Cultural Studies,1| 3| 5,Arts & Humanities| Social Sciences & Management| Life Sciences & Medicine,311| 138| 304| 541,Communication & Media Studies| Philosophy| Anthropology| Psychology,39| 33| 40,Psychology| Arts and Humanities| Social Sciences,52| 50,Psychology| Philosophy And Religious Studies,5205| 5201| 5003,Social and personality psychology| Applied and developmental psychology| Philosophy,-,"Interplay of Knowledge, Belief, and Language",358,29.823,Causal Mechanisms in Neuroscience and Philosophy,3394,84.763,Definitive,2024.0,0.0,N/A,"García, C.-L.| Salcedo-Gómez, M.| Vázquez-del-Mercado, A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
