Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
35772610200,35772610200,Comparison of Machine Learning Models to Predict Risk of Falling in Osteoporosis Elderly,"Cuaya-Simbro, G.| Perez-Sanpablo, A.-I.| Munõz-Meléndez, A.| Uriostegui, I.Q.| Morales-Manzanares, E.-F.| Nuñez-Carrera, L.",6.0,57273183900| 36007639600| 26433712500| 56199818300| 56013740800| 35772610200,2020.0,2020-06-01,Foundations of Computing and Decision Sciences,45,2,66-77,-,ISSN-08676356,21100208036.0,Journal,Sciendo,English,0.64,54,1.6,56,0.192,70,0.7,20.0,7.0,0.37,10.95,47.0,54.0,0.0,0.0,"Cuaya-Simbro, G., Perez-Sanpablo, A.-I., Munõz-Meléndez, A. and 3 more (...) (2020).Comparison of Machine Learning Models to Predict Risk of Falling in Osteoporosis Elderly. Foundations of Computing and Decision Sciences,45(2) 66-77",https://www.scopus.com/record/display.url?eid=2-s2.0-85090288263&origin=resultslist,10.2478/fcds-2020-0005,Article,Gold|Green,2-s2.0-85090288263,-,Universidad Autónoma Metropolitana| Instituto Nacional de Astrofisica Optica y Electronica,505017| 505007,Government| Academic,2.0,124705840| 60010210| 60030699,Higher Technological Institute of Eastern Hidalgo State. Apan-Tepeapulco| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Astrofisica Optica y Electronica,57273183900,35772610200,-,-,Mexico,1.0,1700| 2614,General Computer Science| Theoretical Computer Science,2,Engineering & Technology,212,Computer Science & Information Systems,38| 37,Computer Science| Physical Sciences,49| 46,Mathematical Sciences| Information And Computing Sciences,4901| 4606| 4612,Applied mathematics| Distributed computing and systems software| Software engineering,-,Fall Prevention and Health Improvement in Older Adults,631,72.269,Cognitive Function and Gait Performance in Aging,5599,97.026,Defensible,2020.0,7.0,N/A,"Cuaya-Simbro, G.| Perez-Sanpablo, A.-I.| Munõz-Meléndez, A.| Uriostegui, I.Q.| Morales-Manzanares, E.-F.| Nuñez-Carrera, L.",Universidad Autónoma Metropolitana| Instituto Nacional de Astrofisica Optica y Electronica,Mexico,0
