Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57218893984,57218893984,Enhanced naproxen elimination in water by catalytic ozonation based on nio films,"Aguilar-Melo, C.M.| Rodríguez, J.L.| Chairez, I.| Salgado, I.| Andraca Adame, J.A.| Galaviz-Pérez, J.A.| Vazquez-Arenas, J.| Poznyak, T.",8.0,57218893984| 37059821100| 15623290800| 35192219600| 8251751500| 36245166700| 56013705500| 6602085688,2020.0,2020-08-01,Catalysts,10,8,1-16,884,ISSN-20734344,21100332402.0,Journal,MDPI,English,0.92,37,4.5,36,0.8,27,2.38,84.0,8.0,0.18,16.69,45.0,67.0,0.0,0.0,"Aguilar-Melo, C.M., Rodríguez, J.L., Chairez, I. and 5 more (...) (2020).Enhanced naproxen elimination in water by catalytic ozonation based on nio films. Catalysts,10(8) 1-16",https://www.scopus.com/record/display.url?eid=2-s2.0-85090664243&origin=resultslist,10.3390/catal10080884,Article,Gold|Green,2-s2.0-85090664243,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco| Instituto Politécnico Nacional,704696| 505017| 705961| 505011,Academic| Government,4.0,60028381| 60019176| 60006489| 60025378| 60027998,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional| Escuela Superior de Ingenieria Quimica e Industrias Extractivas| Universidad Juárez Autónoma de Tabasco| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",57218893984,6602085688,37059821100| 15623290800,-,Mexico,1.0,1503| 1606| 2300,Catalysis| Physical and Theoretical Chemistry| General Environmental Science,4| 2,Natural Sciences| Engineering & Technology,409| 219| 249| 424,Chemistry| Engineering - Chemical| Engineering - Petroleum| Environmental Sciences,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,4004| 3406| 4018,Chemical engineering| Physical chemistry| Nanotechnology,-,Innovative Approaches in Wastewater Treatment Technologies,433,93.264,Ozonation Techniques for Effective Water Purification,1013,98.943,Very Good,2020.0,8.0,N/A,"Aguilar-Melo, C.M.| Rodríguez, J.L.| Chairez, I.| Salgado, I.| Andraca Adame, J.A.| Galaviz-Pérez, J.A.| Vazquez-Arenas, J.| Poznyak, T.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco| Instituto Politécnico Nacional,Mexico,0
