Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57198083589,57198083589,Measurement of Indoor-Outdoor Carbonyls in Three Different Universities Located in the Metropolitan Zone of Mexico Valley during the First Period of Confinements Due to COVID-19,"García, R.| Gómez, S.S.| Andraca, G.| Jardón, R.T.| Reynoso, A.G.| Cerón, J.G.| Cerón, R.M.| Alvarez, V.M.",8.0,7403264100| 57940123400| 57939782200| 12808014600| 59523086900| 15126583300| 55553114100| 57198083589,2022.0,2022-10-01,Atmosphere,13,10,-,1560,ISSN-20734433,15838.0,Journal,MDPI,English,0.92,35,4.1,31,0.661,31,1.18,32.0,4.0,0.28,10.77,51.0,63.0,0.0,0.0,"García, R., Gómez, S.S., Andraca, G. and 5 more (...) (2022).Measurement of Indoor-Outdoor Carbonyls in Three Different Universities Located in the Metropolitan Zone of Mexico Valley during the First Period of Confinements Due to COVID-19. Atmosphere,13(10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85140433486&origin=resultslist,10.3390/atmos13101560,Article,Gold|Green,2-s2.0-85140433486,-,Universidad Autónoma del Carmen| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,715593| 505017| 505023,Academic,3.0,60032442| 60014923| 60000795,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana| Universidad Autónoma del Carmen,7403264100,57198083589,7403264100,-,Mexico,1.0,2301,Environmental Science (miscellaneous),2,Engineering & Technology,424,Environmental Sciences,37,Physical Sciences,37,Earth Sciences,3701| 3702,Atmospheric sciences| Climate change science,SDG 3,Atmospheric Aerosol Emissions and Pollution Dynamics,23,96.795,Formaldehyde Detection Methods and Applications,6864,89.515,Very Good,2022.0,4.0,N/A,"García, R.| Gómez, S.S.| Andraca, G.| Jardón, R.T.| Reynoso, A.G.| Cerón, J.G.| Cerón, R.M.| Alvarez, V.M.",Universidad Autónoma del Carmen| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
