Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57211470880,57211470880,Differential probabilistic space-temporal model for real-time power prognosis in failures in a nuclear reactor,"Guerrero-Jezzini, N.| Nuñez-Carrera, A.| Vázquez-Rodríguez, A.| Jiménez-Balbuena, Z.I.| Ibargüengoytia, P.H.| Sucar, L.E.",6.0,57195673112| 6506276617| 15048725800| 57211470880| 6602296722| 8312922300,2019.0,2019-01-01,International Journal of Nuclear Energy Science and Technology,13,3,195-215,-,ISSN-17416361,5800179614.0,Journal,Inderscience Publishers,English,0.51,64,0.6,70,0.259,59,0.53,16.0,0.0,0.0,9.44,82.0,75.0,0.0,0.0,"Guerrero-Jezzini, N., Nuñez-Carrera, A., Vázquez-Rodríguez, A. and 3 more (...) (2019).Differential probabilistic space-temporal model for real-time power prognosis in failures in a nuclear reactor. International Journal of Nuclear Energy Science and Technology,13(3) 195-215",https://www.scopus.com/record/display.url?eid=2-s2.0-85074093518&origin=resultslist,10.1504/IJNEST.2019.103220,Article,,2-s2.0-85074093518,-,Universidad Autónoma Metropolitana| Instituto Nacional de Astrofisica Optica y Electronica| Instituto Tecnologico de Estudios Superiores de Monterrey,505017| 505007| 505012,Academic| Government,3.0,60007966| 60084239| 60028381| 117400585| 60030699,Tecnológico de Monterrey| Comision Nacional de Seguridad Nuclear y Salvaguardias| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Electricidad y Energías Limpias| Instituto Nacional de Astrofisica Optica y Electronica,57195673112,8312922300,6506276617,-,Mexico,1.0,2104,Nuclear Energy and Engineering,2,Engineering & Technology,221,Engineering - Electrical & Electronic,36,Engineering,40| 51| 34,Engineering| Physical Sciences| Chemical Sciences,4019| 5199| 3402,Resources engineering and extractive metallurgy| Other physical sciences| Inorganic chemistry,-,Human-Robot Interaction in Nuclear Power Systems,901,64.814,AI Applications in Nuclear Power Fault Diagnosis,20129,93.675,Defensible,2019.0,0.0,N/A,"Guerrero-Jezzini, N.| Nuñez-Carrera, A.| Vázquez-Rodríguez, A.| Jiménez-Balbuena, Z.I.| Ibargüengoytia, P.H.| Sucar, L.E.",Universidad Autónoma Metropolitana| Instituto Nacional de Astrofisica Optica y Electronica| Instituto Tecnologico de Estudios Superiores de Monterrey,Mexico,0
