Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59123707000,59123707000,Comparison of the effects of mesquite pod and Leucaena extracts with phytoestrogens on the reproductive physiology and sexual behavior in the male rat,"Retana-Márquez, S.| Juárez-Rojas, L.| Hernández, A.| Romero, C.| López, G.| Miranda, L.| Guerrero-Aguilera, A.| Solano, F.| Hernández, E.| Chemineau, P.| Keller, M.| Delgadillo, J.A.",12.0,55989788400| 56453552800| 59123707000| 7202170125| 59036741300| 23034894700| 57189355885| 57189354249| 57213169044| 17633618300| 7401805737| 55989693100,2016.0,2016-10-01,Physiology and Behavior,164,-,1-10,-,ISSN-00319384,24007.0,Journal,Elsevier Inc.,English,0.89,35,3.9,34,1.069,6,1.89,62.0,25.0,1.67,9.0,23.0,17.0,0.0,1.0,"Retana-Márquez, S., Juárez-Rojas, L., Hernández, A. and 9 more (...) (2016).Comparison of the effects of mesquite pod and Leucaena extracts with phytoestrogens on the reproductive physiology and sexual behavior in the male rat. Physiology and Behavior,1641-10",https://www.scopus.com/record/display.url?eid=2-s2.0-84969672711&origin=resultslist,10.1016/j.physbeh.2016.05.004,Article,,2-s2.0-84969672711,27163522,Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana| CNRS| Colegio de Postgraduados| INRAE| Université de Tours,717168| 505017| 314004| 505003| 314023| 314079,Government| Academic,6.0,60028381| 60031998| 60008134| 60112090| 60123163| 60001162,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Colegio De Postgraduados Campus San Luis Potosí| CNRS Centre National de la Recherche Scientifique| Physiologie de la Reproduction et des Comportements (PRC)| INRAE| Universidad Autónoma Agraria Antonio Narro,55989788400,55989693100,55989788400,-,Mexico| France,2.0,2802| 3205,Behavioral Neuroscience| Experimental and Cognitive Psychology,5,Life Sciences & Medicine,532| 541,Medicine| Psychology,39| 34,Psychology| Medical and Health,31| 32| 52,Biological Sciences| Biomedical And Clinical Sciences| Psychology,-,-,-,Isoflavones and Their Impact on Health,1219,32.374,Isoflavones and Their Impact on Cancer Risk,585,95.872,Very Good,2016.0,25.0,N/A,"Retana-Márquez, S.| Juárez-Rojas, L.| Hernández, A.| Romero, C.| López, G.| Miranda, L.| Guerrero-Aguilera, A.| Solano, F.| Hernández, E.| Chemineau, P.| Keller, M.| Delgadillo, J.A.",Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana| CNRS| Colegio de Postgraduados| INRAE| Université de Tours,Mexico| France,0
