Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57221556752,57221556752,Effect of Acidithiobacillus thiooxidans Inoculation on the Chemical Properties of Saline Compost,"Vaca-Velasco, A.D.| Blanco-Jarvio, A.| Ferarra-Guerrero, M.J.| Vela-Correa, G.| Payán-Zelaya, F.",5.0,57221556752| 43661079300| 57221564137| 16508039900| 56000819900,2021.0,2021-01-01,Compost Science and Utilization,29,1-2,9-20,-,ISSN-1065657X,32999.0,Journal,Taylor and Francis Ltd.,English,0.49,64,2.6,44,0.265,64,0.48,15.0,0.0,0.0,14.05,82.0,79.0,0.0,0.0,"Vaca-Velasco, A.D., Blanco-Jarvio, A., Ferarra-Guerrero, M.J. and 2 more (...) (2021).Effect of Acidithiobacillus thiooxidans Inoculation on the Chemical Properties of Saline Compost. Compost Science and Utilization,29(1-2) 9-20",https://www.scopus.com/record/display.url?eid=2-s2.0-85099451558&origin=resultslist,10.1080/1065657X.2020.1838356,Article,,2-s2.0-85099451558,-,Universidad Autónoma de Baja California Sur| Universidad Autónoma Metropolitana,714714| 505017,Academic,2.0,60010210| 60031287,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma de Baja California Sur,57221556752,56000819900,56000819900,-,Mexico,1.0,1111| 2303| 2311,Soil Science| Ecology| Waste Management and Disposal,3| 5| 4,Social Sciences & Management| Life Sciences & Medicine| Natural Sciences,424| 502,Environmental Sciences| Agriculture & Forestry,32| 37,Life Sciences| Physical Sciences,30| 41| 31,"Agricultural, Veterinary And Food Sciences| Environmental Sciences| Biological Sciences",-,-,-,Soil Carbon Dynamics in Agricultural Ecosystems,20,96.861,Biofertilizers and Nutrient Management in Agriculture,82602,26.212,Defensible,2021.0,0.0,N/A,"Vaca-Velasco, A.D.| Blanco-Jarvio, A.| Ferarra-Guerrero, M.J.| Vela-Correa, G.| Payán-Zelaya, F.",Universidad Autónoma de Baja California Sur| Universidad Autónoma Metropolitana,Mexico,0
