Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57224369328,57224369328,The role of multimodality during the negotiation of meaning in an english/spanish etandem video-conferencing exchange,"Arellano-Soto, G.| Parks, S.",2.0,57224369328| 7005031379,2021.0,2021-05-01,Canadian Modern Language Review,77,2,129-153,-,ISSN-00084506,19893.0,Journal,University of Toronto Press,English,1.01,31,1.5,23,0.583,15,0.57,11.0,3.0,0.18,5.51,60.0,68.0,0.0,1.0,"Arellano-Soto, G., Parks, S. (2021).The role of multimodality during the negotiation of meaning in an english/spanish etandem video-conferencing exchange. Canadian Modern Language Review,77(2) 129-153",https://www.scopus.com/record/display.url?eid=2-s2.0-85107412567&origin=resultslist,10.3138/cmlr-2019-0030,Article,,2-s2.0-85107412567,-,Universidad Autónoma Metropolitana| Université Laval,505017| 501034,Academic,2.0,60023193| 60032619,Universidad Autónoma Metropolitana - Azcapotzalco| Université Laval,57224369328,7005031379,57224369328,-,Mexico| Canada,2.0,3304| 3310,Education| Linguistics and Language,1| 3,Arts & Humanities| Social Sciences & Management,318| 130,Education & Training| Linguistics,33| 41,Arts and Humanities| Education Studies,47,"Language, Communication And Culture",4704| 4703,Linguistics| Language studies,-,Integrating Language Learning and Cultural Competence,283,89.666,Multimodal Language Instruction in Digital Environments,57849,37.807,Defensible,2021.0,3.0,N/A,"Arellano-Soto, G.| Parks, S.",Universidad Autónoma Metropolitana| Université Laval,Mexico| Canada,0
