Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58916645000,58916645000,Thermochemical energy storage with the solid-gas reaction of SrCO3 improved with CaCO3,"Santamaria Padilla, A.| Romero-Paredes Rubio, H.| Carrera Peralta, R.| Hernández Zamudio, R.A.",4.0,57203097949| 59370230500| 58915616500| 58916645000,2024.0,2024-11-01,International Journal of Chemical Reactor Engineering,22,11,1301-1317,-,ISSN-21945748,130033.0,Journal,Walter de Gruyter GmbH,English,0.5,64,3.1,54,0.283,62,0.53,8.0,1.0,0.12,8.56,56.0,68.0,0.0,0.0,"Santamaria Padilla, A., Romero-Paredes Rubio, H., Carrera Peralta, R. and 1 more (...) (2024).Thermochemical energy storage with the solid-gas reaction of SrCO3 improved with CaCO3. International Journal of Chemical Reactor Engineering,22(11) 1301-1317",https://www.scopus.com/record/display.url?eid=2-s2.0-85209650236&origin=resultslist,10.1515/ijcre-2024-0112,Article,,2-s2.0-85209650236,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57203097949,58916645000,59370230500,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40,Engineering,4004,Chemical engineering,SDG 7,Innovative Approaches to Carbon Dioxide Capture,837,88.162,Calcium-Based Materials for Carbon Dioxide Capture,5536,99.134,Definitive,2024.0,1.0,N/A,"Santamaria Padilla, A.| Romero-Paredes Rubio, H.| Carrera Peralta, R.| Hernández Zamudio, R.A.",Universidad Autónoma Metropolitana,Mexico,0
