Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59316051100,59316051100,"Giving Birth in the Mountains: Plants and Practices in Reproductive Health of Zapotec Women in Northern Oaxaca, Mexico","Mahecha-Ruiz, L.C.| Bravo-Avilez, D.| Manzanero-Medina, G.I.| Vásquez-Dávila, M.A.| Rendón-Aguilar, B.",5.0,59316051100| 56375833100| 57213620514| 57193776213| 55999026900,2024.0,2024-01-01,Ethnobiology and Conservation,13,-,1-24,23,ISSN-22384782,21100416511.0,Journal,Universidade Federal Rural de Pernambuco,English,0.9,35,3.2,13,0.499,18,0.68,8.0,0.0,0.0,3.41,70.0,70.0,0.0,0.0,"Mahecha-Ruiz, L.C., Bravo-Avilez, D., Manzanero-Medina, G.I. and 2 more (...) (2024).Giving Birth in the Mountains: Plants and Practices in Reproductive Health of Zapotec Women in Northern Oaxaca, Mexico. Ethnobiology and Conservation,131-24",https://www.scopus.com/record/display.url?eid=2-s2.0-85203271832&origin=resultslist,10.15451/EC2024-07-13.23-1-24,Article,Gold,2-s2.0-85203271832,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60014923| 60019176| 105939489,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Instituto Tecnológico del Valle de,59316051100,55999026900,55999026900,-,Mexico,1.0,1103| 1110| 2303| 2309| 3314,Animal Science and Zoology| Plant Science| Ecology| Nature and Landscape Conservation| Anthropology,4| 3| 5,Natural Sciences| Social Sciences & Management| Life Sciences & Medicine,304| 424| 502,Anthropology| Environmental Sciences| Agriculture & Forestry,40| 32| 37,Social Sciences| Life Sciences| Physical Sciences,31| 41,Biological Sciences| Environmental Sciences,3109| 3103| 4104,Zoology| Ecology| Environmental management,SDG 3| SDG 15,Ethnopharmacology and Biodiversity in Traditional Medicine,1406,35.775,Cultural Insights into Medicinal Plant Efficacy,31100,77.372,Definitive,2024.0,0.0,N/A,"Mahecha-Ruiz, L.C.| Bravo-Avilez, D.| Manzanero-Medina, G.I.| Vásquez-Dávila, M.A.| Rendón-Aguilar, B.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
