Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59672120400,59672120400,"Effect of a single application of coumestrol and/or dimethyl sulfoxide, on sex hormone levels and vaginal cytology of anestrus bitches","Peña-Corona, S.| León, P.| Mendieta, E.| Villanueva, M.| Salame, A.| Vargas, D.| Mora, G.| Serrano, H.| Villa-Godoy, A.",9.0,57225078830| 59672120400| 7801402121| 59671958400| 59671453700| 24587901500| 59672120500| 6603961378| 6506300541,2019.0,2019-03-22,Veterinaria Mexico OA,6,1,-,-,ISSN-24486760,21101134316.0,Journal,"Facultad de Medicina Veterinaria y Zootecnia, Universidad Nacional Autonoma de Mexico",English,0.22,83,-,-,0.149,79,0.0,1.0,6.0,0.4,5.0,50.0,53.0,0.0,0.0,"Peña-Corona, S., León, P., Mendieta, E. and 6 more (...) (2019).Effect of a single application of coumestrol and/or dimethyl sulfoxide, on sex hormone levels and vaginal cytology of anestrus bitches. Veterinaria Mexico OA,6(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-86000184655&origin=resultslist,10.22201/fmvz.24486760e.2019.1.656,Article,Gold,2-s2.0-86000184655,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57225078830,6506300541,6506300541,-,Mexico,1.0,3400,General Veterinary,5,Life Sciences & Medicine,546,Veterinary Science,32,Life Sciences,-,-,-,-,-,Isoflavones and Their Impact on Health,1219,32.374,Isoflavones and Their Impact on Cancer Risk,585,95.872,Definitive,2019.0,6.0,N/A,"Peña-Corona, S.| León, P.| Mendieta, E.| Villanueva, M.| Salame, A.| Vargas, D.| Mora, G.| Serrano, H.| Villa-Godoy, A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
