Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57207596273,57207596273,"Genetic relationships between varieties of Stenocereus pruinosus (Cactaceae) in the states of Puebla and Oaxaca, Mexico, by means of AFLP markers","Yáñez-López, M.L.| Barbosa-Martínez, C.| Serrato-Díaz, A.| Balderas-Morales, A.| Campos-Muñiz, C.| Fernández, F.J.| Armella-Villalpando, M.A.",7.0,57207596273| 35219676500| 8644467300| 57190681457| 6504301222| 57207967743| 6506129005,2016.0,2016-01-01,Agrociencia,50,5,595-601,-,ISSN-14053195,145503.0,Journal,Colegio de Postgraduados,English| Spanish,0.44,67,0.5,76,0.217,65,0.88,27.0,1.0,0.15,6.52,73.0,65.0,0.0,0.0,"Yáñez-López, M.L., Barbosa-Martínez, C., Serrato-Díaz, A. and 4 more (...) (2016).Genetic relationships between varieties of Stenocereus pruinosus (Cactaceae) in the states of Puebla and Oaxaca, Mexico, by means of AFLP markers. Agrociencia,50(5) 595-601",https://www.scopus.com/record/display.url?eid=2-s2.0-84982242956&origin=resultslist,-,Article,,2-s2.0-84982242956,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57207596273,6506129005,57207596273,-,Mexico,1.0,1102| 1103| 1110| 2300,Agronomy and Crop Science| Animal Science and Zoology| Plant Science| General Environmental Science,2| 5,Engineering & Technology| Life Sciences & Medicine,424| 502,Environmental Sciences| Agriculture & Forestry,32| 37,Life Sciences| Physical Sciences,30,"Agricultural, Veterinary And Food Sciences",-,-,-,Genetic Diversity and Evolutionary Insights Across Species,10,80.706,Cultural Practices in Plant Management and Diversity,63150,57.234,Definitive,2016.0,1.0,N/A,"Yáñez-López, M.L.| Barbosa-Martínez, C.| Serrato-Díaz, A.| Balderas-Morales, A.| Campos-Muñiz, C.| Fernández, F.J.| Armella-Villalpando, M.A.",Universidad Autónoma Metropolitana,Mexico,0
