Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58461561600,58461561600,NATURAL RADIONUCLIDES IN WATER USING INDUCTIVELY COUPLED PLASMA - SECTOR FIELD MASS SPECTROMETRY,"Guzmán, E.T.R.| García, J.L.I.| de Jesús Marín Allende, M.| Mendoza, H.H.| Gutiérrez, L.R.R.",5.0,55993651600| 35416798600| 57765958400| 57765958500| 58461561600,2022.0,2022-01-01,Quimica Nova,45,4,383-391,-,ISSN-01004042,21479.0,Journal,Sociedade Brasileira de Quimica,English,0.41,71,1.5,69,0.208,72,0.43,10.0,3.0,0.16,18.51,56.0,71.0,0.0,0.0,"Guzmán, E.T.R., García, J.L.I., de Jesús Marín Allende, M. and 2 more (...) (2022).NATURAL RADIONUCLIDES IN WATER USING INDUCTIVELY COUPLED PLASMA - SECTOR FIELD MASS SPECTROMETRY. Quimica Nova,45(4) 383-391",https://www.scopus.com/record/display.url?eid=2-s2.0-85132848246&origin=resultslist,10.21577/0100-4042.20170841,Article,Gold|Green,2-s2.0-85132848246,-,Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Instituto Nacional de Investigaciones Nucleares,505017| 505014| 505039,Academic| Government,3.0,60010532| 60031335| 127982005| 60112837,Instituto Nacional de Investigaciones Nucleares| Universidad Autónoma de San Luis Potosí| Universidad del Centro de México| Universidad Autónoma Metropolitana-Lerma,55993651600,58461561600,55993651600,-,Mexico,1.0,1600,General Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,-,-,SDG 6,Radon and Radionuclide Management in Environmental Safety,398,55.919,Electrodeposition Techniques for Alpha Spectrometry Applications,81268,34.758,Defensible,2022.0,3.0,N/A,"Guzmán, E.T.R.| García, J.L.I.| de Jesús Marín Allende, M.| Mendoza, H.H.| Gutiérrez, L.R.R.",Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Instituto Nacional de Investigaciones Nucleares,Mexico,0
