Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
24376377600,24376377600,Advances in Legume Systematics 14. Classification of Caesalpinioideae. Part 2: Higher-level classification,"Bruneau, A.| De Queiroz, L.P.| Ringelberg, J.J.| Borges, L.M.| Bortoluzzi, R.L.D.C.| Brown, G.K.| Cardoso, D.B.O.S.| Clark, R.P.| Conceição, A.D.S.| Cota, M.M.T.| Demeulenaere, E.| De Stefano, R.D.| Ebinger, J.E.| Ferm, J.| Fonseca-Cortés, A.| Gagnon, E.| Grether, R.| Guerra, E.| Haston, E.| Herendeen, P.S.| Hernández, H.M.| Hopkins, H.C.F.| Huamantupa-Chuquimaco, I.| Hughes, C.E.| Ickert-Bond, S.M.| Iganci, J.| Koenen, E.J.M.| Lewis, G.P.| De Lima, H.C.| De Lima, A.G.| Luckow, M.| Marazzi, B.| Maslin, B.R.| Morales, M.| Morim, M.P.| Murphy, D.J.| O’Donnell, S.A.| Oliveira, F.G.| Oliveira, A.C.D.S.| Rando, J.G.| Ribeiro, P.G.| Ribeiro, C.L.| Santos, F.D.S.| Seigler, D.S.| da Silva, G.S.| Simon, M.F.| Soares, M.V.B.| Terra, V.",48.0,7003889593| 6701585249| 57205420679| 55931621200| 55642684300| 14319036100| 24376377600| 55473916100| 55825778900| 57190020401| 57209487875| 22834250500| 6603746104| 57189509199| 57223310655| 55807980500| 56002650500| 57109979500| 8692143100| 6701710897| 56013650500| 56240987600| 55886256000| 35420203000| 6603303007| 24376897200| 55331677100| 7402636496| 14046507400| 57195808879| 6603334313| 12243402200| 6603419137| 35743666300| 16317058800| 57211719874| 57891703000| 58587576900| 57209692340| 54907541900| 57220615540| 57382654100| 58991256500| 7004686834| 57695862200| 7404410415| 56819673000| 56442241800,2024.0,2024-01-01,PhytoKeys,240,-,1-552,-,ISSN-13142011,21100332243.0,Journal,Pensoft Publishers,English,1.08,26,2.5,41,0.519,30,4.34,49.0,37.0,8.88,4.16,2.0,1.0,0.0,1.0,"Bruneau, A., De Queiroz, L.P., Ringelberg, J.J. and 45 more (...) (2024).Advances in Legume Systematics 14. Classification of Caesalpinioideae. Part 2: Higher-level classification. PhytoKeys,2401-552",https://www.scopus.com/record/display.url?eid=2-s2.0-85190667563&origin=resultslist,10.3897/phytokeys.240.101716,Article,Gold|Green,2-s2.0-85190667563,-,"Consejo Nacional de Investigaciones Científicas y Técnicas| Eastern Illinois University| Universidad Nacional Amazónica de Madre de Dios| University of Zurich| Universidade Federal de São Carlos| University of Montreal| Government of Western Australia| Royal Botanic Gardens, Kew| University of Alaska Fairbanks| Universidade Federal de Pelotas| Technical University of Munich| Universidade Estadual de Feira de Santana| Empresa Brasileira de Pesquisa Agropecuária| Universidade Federal de Santa Maria| Cornell University| Instituto Biológico de São Paulo| Royal Botanic Garden Edinburgh| University of Edinburgh| Centro de Investigacion Cientifica de Yucatan| Université libre de Bruxelles| Universidade do Estado da Bahia| Universidade do Estado de Santa Catarina| Universidade Federal da Bahia| Instituto Nacional de Tecnología Agropecuaria| Instituto de Pesquisas Jardim Botânico do Rio de Janeiro| Universidad Nacional Autónoma de México| Royal Botanic Gardens Victoria| Stockholm University| University of Guelph| Universidade Federal do Rio Grande do Sul| Universidade Estadual de Campinas| Universidad Autónoma Metropolitana| Northumbria University| Universidade Federal do Oeste da Bahia| University of Illinois at Urbana-Champaign| University of Guam| Queensland Department of Environment and Science| University of Gothenburg",601002| 508482| 718181| 306016| 602033| 501028| 713718| 315185| 508255| 602029| 309054| 602082| 602053| 602032| 508047| 702500| 315184| 315074| 703031| 303010| 702523| 602078| 602019| 601003| 702525| 505023| 710736| 332014| 501038| 602043| 602014| 505017| 315042| 722417| 508285| 702891| 705382| 332002,Academic| Government,38.0,60009507| 60013906| 60012614| 60027272| 60013792| 60024094| 60029781| 60016737| 60013710| 60000345| 60024874| 60072876| 60009771| 60012799| 60028378| 60015881| 60019722| 60021541| 60028381| 60006726| 60002753| 60032442| 60105286| 60025979| 60011976| 60014598| 60000145| 131166717| 60016437| 60007776| 108286378| 60006431| 130677509| 60009264| 60281799| 60004518| 60102708| 60004636| 60271626| 60000745| 60029570| 60019832| 60009625| 60033356,"University of Montreal| Universidade Estadual de Feira de Santana| Universität Zürich| The University of Edinburgh| Universidade Federal de São Carlos| Universidade do Estado de Santa Catarina| Queensland Herbarium| Instituto De Pesquisas Jardim Botanico Do Rio De Janerio| Universidade Federal da Bahia| Royal Botanic Gardens, Kew| Universidade do Estado da Bahia| Unibetsedȧt Guåhan| Centro de Investigacion Cientifica de Yucatan| Eastern Illinois University| Stockholms universitet| University of Guelph| Technische Universität München| Royal Botanic Garden Edinburgh| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidade Federal do Rio Grande do Sul| Chicago Botanic Garden| Universidad Nacional Autónoma de México| Universidad Nacional Amazónica de Madre de Dios| University of Alaska Museum of the North| University of Alaska Fairbanks| Universidade Federal de Pelotas| Université Libre de Bruxelles| INMA-MCTI| Göteborgs Universitet| Cornell University| Natural History Museum of Canton Ticino| Western Australian Herbarium| Singapore| Instituto Nacional de Tecnología Agropecuaria Buenos Aires| Instituto de Neurociencias Buenos Aires| Consejo Nacional de Investigaciones Científicas y Técnicas| Royal Botanic Gardens Victoria| University of Northumbria| Universidade Federal do Oeste da Bahia| University of Illinois Urbana-Champaign| Universidade Estadual de Campinas| Instituto Biológico| Empresa Brasileira de Pesquisa Agropecuária - Embrapa| Universidade Federal de Santa Maria",7003889593,56442241800,7003889593,-,Canada| United Kingdom| Mexico| Peru| Brazil| Belgium| Singapore| United States| Germany| Australia| Switzerland| Guam| Sweden| Argentina,14.0,1101| 1105| 1110,"Agricultural and Biological Sciences (miscellaneous)| Ecology, Evolution, Behavior and Systematics| Plant Science",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3007| 3004| 3108,Forestry sciences| Crop and pasture production| Plant biology,-,Diversity and Applications of Amaranth Species,1064,23.152,Taxonomic Insights into Acacia and Related Genera,30814,57.114,Definitive,2024.0,37.0,N/A,"Bruneau, A.| De Queiroz, L.P.| Ringelberg, J.J.| Borges, L.M.| Bortoluzzi, R.L.D.C.| Brown, G.K.| Cardoso, D.B.O.S.| Clark, R.P.| Conceição, A.D.S.| Cota, M.M.T.| Demeulenaere, E.| De Stefano, R.D.| Ebinger, J.E.| Ferm, J.| Fonseca-Cortés, A.| Gagnon, E.| Grether, R.| Guerra, E.| Haston, E.| Herendeen, P.S.| Hernández, H.M.| Hopkins, H.C.F.| Huamantupa-Chuquimaco, I.| Hughes, C.E.| Ickert-Bond, S.M.| Iganci, J.| Koenen, E.J.M.| Lewis, G.P.| De Lima, H.C.| De Lima, A.G.| Luckow, M.| Marazzi, B.| Maslin, B.R.| Morales, M.| Morim, M.P.| Murphy, D.J.| O’Donnell, S.A.| Oliveira, F.G.| Oliveira, A.C.D.S.| Rando, J.G.| Ribeiro, P.G.| Ribeiro, C.L.| Santos, F.D.S.| Seigler, D.S.| da Silva, G.S.| Simon, M.F.| Soares, M.V.B.| Terra, V.","Consejo Nacional de Investigaciones Científicas y Técnicas| Eastern Illinois University| Universidad Nacional Amazónica de Madre de Dios| University of Zurich| Universidade Federal de São Carlos| University of Montreal| Government of Western Australia| Royal Botanic Gardens, Kew| University of Alaska Fairbanks| Universidade Federal de Pelotas| Technical University of Munich| Universidade Estadual de Feira de Santana| Empresa Brasileira de Pesquisa Agropecuária| Universidade Federal de Santa Maria| Cornell University| Instituto Biológico de São Paulo| Royal Botanic Garden Edinburgh| University of Edinburgh| Centro de Investigacion Cientifica de Yucatan| Université libre de Bruxelles| Universidade do Estado da Bahia| Universidade do Estado de Santa Catarina| Universidade Federal da Bahia| Instituto Nacional de Tecnología Agropecuaria| Instituto de Pesquisas Jardim Botânico do Rio de Janeiro| Universidad Nacional Autónoma de México| Royal Botanic Gardens Victoria| Stockholm University| University of Guelph| Universidade Federal do Rio Grande do Sul| Universidade Estadual de Campinas| Universidad Autónoma Metropolitana| Northumbria University| Universidade Federal do Oeste da Bahia| University of Illinois at Urbana-Champaign| University of Guam| Queensland Department of Environment and Science| University of Gothenburg",Canada| United Kingdom| Mexico| Peru| Brazil| Belgium| Singapore| United States| Germany| Australia| Switzerland| Guam| Sweden| Argentina,0
