Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56030100400,56030100400,Molecular Characterization of Staphylococcus aureus Strains Isolated from Mobile Phones,"Hamdan-Partida, A.| González-García, S.| Martínez-Ruíz, F.J.| Zavala-Sánchez, M.Á.| Bustos-Hamdan, A.| Bustos-Martínez, J.",6.0,36008464400| 57201660701| 56030100400| 55644775600| 57538033300| 7003387773,2022.0,2022-03-01,Microorganisms,10,3,-,669,ISSN-20762607,21100933947.0,Journal,MDPI,English,1.1,25,6.4,35,0.909,32,1.33,22.0,9.0,0.66,12.09,33.0,41.0,0.0,0.0,"Hamdan-Partida, A., González-García, S., Martínez-Ruíz, F.J. and 3 more (...) (2022).Molecular Characterization of Staphylococcus aureus Strains Isolated from Mobile Phones. Microorganisms,10(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85126645614&origin=resultslist,10.3390/microorganisms10030669,Article,Gold|Green,2-s2.0-85126645614,-,Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez,505017| 505033,Medical| Academic,2.0,60010210| 60014923| 60000328,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| Hospital Infantil de México Federico Gómez,36008464400,7003387773,7003387773,-,Mexico,1.0,2404| 2406| 2726,Microbiology| Virology| Microbiology (medical),5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,34| 32,Medical and Health| Life Sciences,32| 31,Biomedical And Clinical Sciences| Biological Sciences,3107| 3207,Microbiology| Medical microbiology,SDG 3,Infection Control Strategies in Health Care Settings,1070,25.768,Mobile Device Contamination and Infection Risks,23287,66.384,Very Good,2022.0,9.0,N/A,"Hamdan-Partida, A.| González-García, S.| Martínez-Ruíz, F.J.| Zavala-Sánchez, M.Á.| Bustos-Hamdan, A.| Bustos-Martínez, J.",Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez,Mexico,0
