Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222632777,57222632777,"Seasonal evidences of microplastics in environmental matrices of a tourist dominated urban estuary in Gulf of Mexico, Mexico","Sánchez-Hernández, L.J.| Ramírez-Romero, P.| Rodríguez-González, F.| Ramos-Sánchez, V.H.| Márquez Montes, R.A.| Romero-Paredes Rubio, H.| Sujitha, S.B.| Jonathan, M.P.",8.0,57222632777| 55944355200| 56020535700| 57222611959| 57852463800| 6506822837| 56711888900| 56938406600,2021.0,2021-08-01,Chemosphere,277,-,-,130261,ISSN-00456535,24657.0,Journal,Elsevier Ltd,English,1.57,13,11.7,3,1.505,7,3.89,131.0,80.0,3.12,16.96,3.0,7.0,0.0,0.0,"Sánchez-Hernández, L.J., Ramírez-Romero, P., Rodríguez-González, F. and 5 more (...) (2021).Seasonal evidences of microplastics in environmental matrices of a tourist dominated urban estuary in Gulf of Mexico, Mexico. Chemosphere,277",https://www.scopus.com/record/display.url?eid=2-s2.0-85103590569&origin=resultslist,10.1016/j.chemosphere.2021.130261,Article,,2-s2.0-85103590569,34384177,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Autónoma de Chihuahua,505017| 505011| 713589,Academic,3.0,60028381| 60019176| 60022916,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional| Universidad Autónoma de Chihuahua,57222632777,56938406600,55944355200| 56938406600,-,Mexico,1.0,1600| 2304| 2305| 2307| 2310| 2739,"General Chemistry| Environmental Chemistry| Environmental Engineering| Health, Toxicology and Mutagenesis| Pollution| Public Health, Environmental and Occupational Health",5| 3| 2| 4,Life Sciences & Medicine| Social Sciences & Management| Engineering & Technology| Natural Sciences,424| 249| 409| 532,Environmental Sciences| Engineering - Petroleum| Chemistry| Medicine,37| 34,Physical Sciences| Medical and Health,MD,Multidisciplinary,MD,Multidisciplinary,SDG 6| SDG 14| SDG 15,Biodegradable Polymers and Microplastics in Environment,333,99.673,Microplastics as Environmental Pollutants and Risks,8,100,Definitive,2021.0,80.0,N/A,"Sánchez-Hernández, L.J.| Ramírez-Romero, P.| Rodríguez-González, F.| Ramos-Sánchez, V.H.| Márquez Montes, R.A.| Romero-Paredes Rubio, H.| Sujitha, S.B.| Jonathan, M.P.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Autónoma de Chihuahua,Mexico,0
