Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6505910727,6505910727,Multi-frequency harmonic vibration suppression on mass-spring-damper systems using active vibration absorbers,"Beltran-Carbajal, F.| Silva-Navarro, G.| Vazquez-Gonzalez, B.",3.0,56000737300| 6603129619| 6505910727,2016.0,2016-02-01,Journal of Vibration Engineering and Technologies,4,1,1-12,-,ISSN-25233920,21100364384.0,Journal,Krishtel eMaging Solutions Pvt. Ltd,English,0.44,67,0.4,81,0.208,70,0.53,22.0,6.0,0.53,7.54,51.0,45.0,0.0,0.0,"Beltran-Carbajal, F., Silva-Navarro, G., Vazquez-Gonzalez, B. (2016).Multi-frequency harmonic vibration suppression on mass-spring-damper systems using active vibration absorbers. Journal of Vibration Engineering and Technologies,4(1) 1-12",https://www.scopus.com/record/display.url?eid=2-s2.0-84960868296&origin=resultslist,-,Article,,2-s2.0-84960868296,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,505002| 505017,Academic| Government,2.0,60023193| 60017323,Universidad Autónoma Metropolitana - Azcapotzalco| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,56000737300,6505910727,-,-,Mexico,1.0,2210| 3102,Mechanical Engineering| Acoustics and Ultrasonics,4| 2,Natural Sciences| Engineering & Technology,439| 222,Physics & Astronomy| Engineering - Mechanical,37| 36,Physical Sciences| Engineering,40,Engineering,4001| 4017,Aerospace engineering| Mechanical engineering,-,Innovative Strategies for Seismic Vibration Control,1078,55.33,Tuned Mass Dampers for Enhanced Vibration Control,4755,96.345,Defensible,2016.0,6.0,N/A,"Beltran-Carbajal, F.| Silva-Navarro, G.| Vazquez-Gonzalez, B.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,Mexico,0
