Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56416394900,56416394900,"Association of Nuclear Factor-Erythroid 2-Related Factor 2, Thioredoxin Interacting Protein, and Heme Oxygenase-1 Gene Polymorphisms with Diabetes and Obesity in Mexican Patients","Jiménez-Osorio, A.S.| González-Reyes, S.| García-Niño, W.R.| Moreno-Macías, H.| Rodríguez-Arellano, M.E.| Vargas-Alarcón, G.| Zúñiga, J.| Barquera, R.| Pedraza-Chaverri, J.",9.0,56416394900| 36152377600| 55356979100| 6507133032| 53264796000| 55665539100| 7101797738| 57205167992| 7007015511,2016.0,2016-01-01,Oxidative Medicine and Cellular Longevity,2016,-,-,7367641,ISSN-19420900,19700175026.0,Journal,Hindawi Limited,English,1.49,12,5.6,28,1.547,10,1.14,40.0,33.0,0.9,12.26,17.0,32.0,0.0,0.0,"Jiménez-Osorio, A.S., González-Reyes, S., García-Niño, W.R. and 6 more (...) (2016).Association of Nuclear Factor-Erythroid 2-Related Factor 2, Thioredoxin Interacting Protein, and Heme Oxygenase-1 Gene Polymorphisms with Diabetes and Obesity in Mexican Patients. Oxidative Medicine and Cellular Longevity,2016",https://www.scopus.com/record/display.url?eid=2-s2.0-84971224750&origin=resultslist,10.1155/2016/7367641,Article,Hybrid gold|Green,2-s2.0-84971224750,27274779,Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,505017| 505037| 505008| 505023,Academic| Government,4.0,60032442| 60028381| 60095121| 60001570| 60010748| 60008205| 107653575,"Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Hospital Regional ""Lic. Adolfo López Mateos"" Issste| Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado - ISSSTE| Instituto Nacional de Cardiologia Ignacio Chavez| Instituto Nacional de Enfermedades Respiratorias| National School of Anthropology and History",56416394900,7007015511,7007015511,-,Mexico,1.0,1302| 1303| 1307,Aging| Biochemistry| Cell Biology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,32| 42,Biomedical And Clinical Sciences| Health Sciences,-,-,SDG 3,Nrf2 Regulation and Aquaporin Function in Cells,366,62.982,Nrf2 Pathway in Cancer and Oxidative Stress,521,99.462,Very Good,2016.0,33.0,N/A,"Jiménez-Osorio, A.S.| González-Reyes, S.| García-Niño, W.R.| Moreno-Macías, H.| Rodríguez-Arellano, M.E.| Vargas-Alarcón, G.| Zúñiga, J.| Barquera, R.| Pedraza-Chaverri, J.",Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,Mexico,0
