Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56739806800,56739806800,Cryopreserved CD90+ cells obtained from mobilized peripheral blood in sheep: a new source of mesenchymal stem cells for preclinical applications,"Landa-Solís, C.| Granados-Montiel, J.| Olivos-Meza, A.| Ortega-Sánchez, C.| Cruz-Lemini, M.| Hernández-Flores, C.| Chang-González, M.E.| García, R.G.| Olivos-Díaz, B.| Velasquillo-Martínez, M.C.| Pineda, C.| Ibarra, C.",12.0,10339416000| 26649863800| 37038322600| 55958105100| 55255529000| 6507831076| 56741211300| 56739806800| 56741359900| 56741299400| 55989786100| 23018790900,2016.0,2016-03-01,Cell and Tissue Banking,17,1,137-145,-,ISSN-13899333,18439.0,Journal,Springer Netherlands,English,0.81,40,2.5,48,0.459,48,1.2,28.0,9.0,0.65,10.72,44.0,40.0,0.0,0.0,"Landa-Solís, C., Granados-Montiel, J., Olivos-Meza, A. and 9 more (...) (2016).Cryopreserved CD90+ cells obtained from mobilized peripheral blood in sheep: a new source of mesenchymal stem cells for preclinical applications. Cell and Tissue Banking,17(1) 137-145",https://www.scopus.com/record/display.url?eid=2-s2.0-84961178136&origin=resultslist,10.1007/s10561-015-9526-5,Article,Hybrid gold|Green,2-s2.0-84961178136,26220398,Universidad Autónoma Metropolitana| Instituto Nacional de Pediatria,505017| 505041,Academic| Government,2.0,60010210| 114584431| 60004914,Universidad Autónoma Metropolitana Unidad Xochimilco| Children's and Women's Specialty Hospital of Queretaro| Instituto Nacional de Pediatría,10339416000,23018790900,23018790900,-,Mexico,1.0,1307| 2204| 2502| 2747,Cell Biology| Biomedical Engineering| Biomaterials| Transplantation,5| 2| 4,Life Sciences & Medicine| Engineering & Technology| Natural Sciences,507| 532| 433,Biological Sciences| Medicine| Materials Science,34| 36| 32,Medical and Health| Engineering| Life Sciences,32,Biomedical And Clinical Sciences,3203,Dentistry,-,Mesenchymal Stem Cells in Regenerative Medicine,63,86.266,Mesenchymal Stem Cells in Regenerative Medicine,1081,94.071,Defensible,2016.0,9.0,N/A,"Landa-Solís, C.| Granados-Montiel, J.| Olivos-Meza, A.| Ortega-Sánchez, C.| Cruz-Lemini, M.| Hernández-Flores, C.| Chang-González, M.E.| García, R.G.| Olivos-Díaz, B.| Velasquillo-Martínez, M.C.| Pineda, C.| Ibarra, C.",Universidad Autónoma Metropolitana| Instituto Nacional de Pediatria,Mexico,0
