Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219193233,57219193233,Anti-allodynic effect induced by curcumin in neuropathic rat is mediated through the NO-cyclic-GMP-ATP sensitive K+ channels pathway,"Pastrana-Quintos, T.| Salgado-Moreno, G.| Pérez-Ramos, J.| Coen, A.| Godínez-Chaparro, B.",5.0,57219193233| 57219193047| 55659065100| 56548682900| 56013697000,2020.0,2020-03-14,BMC complementary medicine and therapies,20,1,-,-,ISSN-26627671,21100979268.0,Journal,NLM (Medline),English,1.53,13,5.9,9,0.764,12,0.23,8.0,13.0,1.69,7.12,34.0,15.0,0.0,0.0,"Pastrana-Quintos, T., Salgado-Moreno, G., Pérez-Ramos, J. and 2 more (...) (2020).Anti-allodynic effect induced by curcumin in neuropathic rat is mediated through the NO-cyclic-GMP-ATP sensitive K+ channels pathway. BMC complementary medicine and therapies,20(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85086372364&origin=resultslist,10.1186/s12906-020-2867-z,Article,Gold|Green,2-s2.0-85086372364,32171311,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60010210| 60032442,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México,57219193233,56013697000,-,-,Mexico,1.0,2707,Complementary and Alternative Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,4206| 4208| 3214,"Public health| Traditional, complementary and integrative medicine| Pharmacology and pharmaceutical sciences",-,Neurochemical Mechanisms in Depression and Behavior,911,30.347,Serotonin Receptor Antagonists in Cognitive Enhancement,30333,74.105,Definitive,2020.0,13.0,N/A,"Pastrana-Quintos, T.| Salgado-Moreno, G.| Pérez-Ramos, J.| Coen, A.| Godínez-Chaparro, B.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
