Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57265451700,57265451700,Habitat use and behavioral patterns of Cassin's Kingbird (Tyrannus vociferans) in an urban park of Mexico City,"Camacho-García, N.A.| Corcuera, P.| Lara, C.| Salgado Ugarte, I.H.| Asunción Soto, M.D.L.",5.0,57265451700| 24485189600| 55995922800| 53984951300| 57265451800,2020.0,2020-12-01,Wilson Journal of Ornithology,132,4,830-839,-,ISSN-15594491,4400151710.0,Journal,Wilson Ornithological Society,English,0.56,60,1.3,63,0.383,52,0.26,6.0,2.0,0.0,8.25,68.0,78.0,0.0,0.0,"Camacho-García, N.A., Corcuera, P., Lara, C. and 2 more (...) (2020).Habitat use and behavioral patterns of Cassin's Kingbird (Tyrannus vociferans) in an urban park of Mexico City. Wilson Journal of Ornithology,132(4) 830-839",https://www.scopus.com/record/display.url?eid=2-s2.0-85115200923&origin=resultslist,10.1676/19-14,Article,,2-s2.0-85115200923,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autónoma de Tlaxcala,505017| 505023| 714292,Academic,3.0,60014923| 60028381| 60029589| 60032442| 60029824,"Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de Tlaxcala| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza",57265451700,57265451800,24485189600,-,Mexico,1.0,1103| 1105| 2303,"Animal Science and Zoology| Ecology, Evolution, Behavior and Systematics| Ecology",4| 5,Natural Sciences| Life Sciences & Medicine,424| 502,Environmental Sciences| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,31,Biological Sciences,3103| 3109,Ecology| Zoology,SDG 11,Bird Behavior and Habitat Dynamics,64,72.204,Dietary Patterns and Foraging Behavior in Birds,47506,24.795,Defensible,2020.0,2.0,N/A,"Camacho-García, N.A.| Corcuera, P.| Lara, C.| Salgado Ugarte, I.H.| Asunción Soto, M.D.L.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autónoma de Tlaxcala,Mexico,0
