Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57212587292,57212587292,Are striped mullet (Mugil cephalus) philopatric?,"Colín, A.| Hernández-Pérez, Z.| Guevara-Chumacero, L.M.| Castañeda-Rico, S.| Serrato-Díaz, A.| Ibáñez, A.L.",6.0,56414396000| 57212587292| 56013529500| 35114545700| 8644467300| 56013853600,2020.0,2020-01-01,Marine Biology,167,1,-,10,ISSN-00253162,12165.0,Journal,Springer,English,0.97,33,4,21,0.93,14,0.64,16.0,12.0,0.94,9.55,36.0,29.0,0.0,0.0,"Colín, A., Hernández-Pérez, Z., Guevara-Chumacero, L.M. and 3 more (...) (2020).Are striped mullet (Mugil cephalus) philopatric?. Marine Biology,167(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85077158791&origin=resultslist,10.1007/s00227-019-3622-1,Article,,2-s2.0-85077158791,-,George Mason University| Smithsonian Institution| Universidad Autónoma Metropolitana,508069| 508214| 505017,Academic,3.0,60028381| 60030112| 60018319| 113075343,Universidad Autónoma Metropolitana -Unidad Iztapalapa| National Zoological Park| George Mason University| Smithsonian-Mason School of Conservation,56414396000,56013853600,56013853600,-,Mexico| United States,2.0,1104| 1105| 2303,"Aquatic Science| Ecology, Evolution, Behavior and Systematics| Ecology",5| 4,Life Sciences & Medicine| Natural Sciences,502| 424,Agriculture & Forestry| Environmental Sciences,37| 32,Physical Sciences| Life Sciences,31,Biological Sciences,3109| 3103,Zoology| Ecology,-,Biodiversity and Aquaculture in the Mediterranean Sea,1261,23.872,Genetic Diversity and Ecological Insights of Mullet,37612,49.49,Very Good,2020.0,12.0,N/A,"Colín, A.| Hernández-Pérez, Z.| Guevara-Chumacero, L.M.| Castañeda-Rico, S.| Serrato-Díaz, A.| Ibáñez, A.L.",George Mason University| Smithsonian Institution| Universidad Autónoma Metropolitana,Mexico| United States,0
